post_id,implicit_class,confidence,explanation
3429,stereotypical,0.9,"The text associates Muslims with negative attributes, specifically violence against law enforcement, and implies that the mainstream media has a bias against reporting such incidents when the perpetrator is a Muslim woman. This fits the category of 'Stereotypes and Misinformation' as it reinforces negative stereotypes about Muslims and includes misinformation about media bias."
19641,inferiority,0.9,"The text implies that the religion of Islam is inherently problematic and creates 'monsters,' which is a form of dehumanization and toxification. This language suggests that Muslims, by virtue of their religion, are inferior and dangerous, aligning with the 'Inferiority Language' class."
16225,stereotypical,0.85,"The text implies that Islam is a problem and suggests deportation as a solution, which associates a protected class (Muslims) with negative attributes and stereotypes. The use of the hashtag '#islamistheproblem' and the call for deportation align with the 'Stereotypes and Misinformation' class, as it perpetuates negative stereotypes about Muslims."
21443,stereotypical,0.9,"The text uses a stereotype to associate Arabic countries and their inhabitants with terrorism, specifically ISIS. This falls under the category of 'Stereotypes and Misinformation,' which associates a protected class with negative attributes such as terrorism."
17915,white_grievance,0.9,"The text expresses frustration and a sense of victimhood among whites, portraying them as the real victims of violence and hatred from minority groups ('blacks and browns'). This aligns with the 'White Grievance' category, which includes language that casts majority groups as the real victims of racism and is linked to extremist behavior."
7904,white_grievance,0.85,"The text expresses frustration over perceived threats to the majority group's identity and implies that whites are becoming a minority, which aligns with the 'White Grievance' category. The statement 'we are a minority compare' suggests a sense of victimhood and grievance, which is characteristic of this class."
11441,white_grievance,0.85,"The text 'do you want white people to die out ?' implies a sense of grievance and victimhood among white people, suggesting that there is a threat to their existence. This aligns with the 'White Grievance' category, which often portrays majority groups as victims of perceived privileges or threats from minority groups."
8595,white_grievance,0.9,"The text expresses frustration over a perceived anti-white sentiment and a rise in white identity, which aligns with the 'White Grievance' category. It portrays the majority group as victims of racism and hatred, which is a characteristic of this class."
3156,inferiority,0.9,"The text implies that non-white individuals are inferior and dangerous, associating them with violence and crime. The phrase 'non-white invader' dehumanizes the perpetrator and suggests a sense of superiority and victimhood for the white individual, aligning with the 'Inferiority Language' class."
21472,irony,0.9,"The text uses sarcasm and satire to demean and attack individuals who report sexual assault, implying that such reports are often false and not to be taken seriously. This fits the 'Irony' category, where humor and satire are used to mask underlying hateful sentiments."
13137,inferiority,0.9,"The text implies that 'you jews' are inferior by comparing their percentage to the 'high IQ, high agency, creative young white men,' who are presented as superior. This fits the 'Inferiority Language' class, which involves dehumanization and declarations of superiority of the in-group."
21471,irony,0.85,"The text uses sarcasm and humor to demean a protected class, specifically women, by implying that they are commodities that can 'run out of supply.' This aligns with the 'Irony' class, which uses humor and sarcasm to attack or demean a protected class."
13601,irony,0.9,"The text uses sarcasm and humor to demean and attack a protected class. The phrase 'little black people' and the sarcastic tone of 'mighty white antifa warriors defending thier existence' along with the use of 'lol' indicates irony, which is commonly used by online hate groups to mask their hatred and extremism."
19861,stereotypical,0.85,"The text implies a stereotype that associates a particular group (likely immigrants or people of a certain ethnicity) with drug trafficking and criminal activity. The suggestion that 'drug money' can be used to build a wall reinforces negative stereotypes about these groups, fitting into the category of 'Stereotypes and Misinformation.'"
17776,irony,0.85,"The text 'can't wait to take the tunnel in and out of mexico !' uses sarcasm to demean or attack a protected class, specifically Mexicans. The use of irony is a common tactic to mask underlying hatred and extremism, fitting the 'Irony' class of implicit hate speech."
19139,stereotypical,0.85,"The text suggests that certain murders are 'initiation murders' and are not related to breaking laws, but rather are targeted and premeditated. This language perpetuates negative stereotypes about a group, implying they are involved in criminal activities and violence. The use of the hashtag '#truefacts' further reinforces the misinformation and stereotyping, making it fit well into the 'Stereotypes and Misinformation' category."
2590,inferiority,0.85,"The text implies that 'anglo women' are superior to other women because they do not abort, which is a form of inferiority language. It dehumanizes and stereotypes non-Anglo women by suggesting they are less moral or responsible. The use of 'they really are ( ( ( white ) ) ) not white' further emphasizes the perceived superiority of Anglo women, aligning with the inferiority class of implicit hate speech."
12264,irony,0.85,"The text uses sarcasm to demean and attack a protected class, specifically Muslims and feminists. The phrase 'believe it or not' and the incredulous tone suggest that the speaker finds the idea of Islam being a feminist religion absurd, thereby mocking both Islam and feminism."
13049,irony,0.9,"The text uses sarcasm and irony to demean and attack a protected class, specifically gay white male atheist feminists, by associating them with the hashtag #altright, which is often used by far-right groups. The use of '#safespace' in this context is meant to mock and belittle the idea of safe spaces for marginalized groups."
6178,incitement,0.9,"The text 'nah we are going to resurrect idea of nation for white people and their children' strongly suggests an incitement to elevate a nationalist ideology specifically for white people. This aligns with the 'Incitement to Violence' class, which includes flaunting ingroup unity and power, and elevating known hate groups and ideologies. The phrase 'resurrect idea of nation for white people' directly implies a call to action for white nationalism, which is a form of incitement."
15269,irony,0.9,"The text uses sarcasm to demean a protected class, specifically Jews. The statement 'jews are known for bravery' is ironic, implying the opposite, and the subsequent comment about 'passing as white' further reinforces the sarcastic tone, which is a common tactic used to mask hatred and extremism."
169,white_grievance,0.85,"The text expresses a desire to maintain a majority white country and frustration over the perceived presence of a minority group. This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
13805,white_grievance,0.85,"The text expresses frustration over the perceived loss of supremacy and privilege of the white majority due to competition from Asians and South Asians. This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
12315,irony,0.9,"The text uses sarcasm to imply that the bars on the windows are not meant to keep out white people, but rather to keep out another group, likely a minority group. This form of irony is used to demean and attack a protected class indirectly."
8805,white_grievance,0.9,"The text 'in the jewish-dominated and increasingly anti-white new south ...' suggests a frustration over a perceived privilege of a minority group (Jewish) and casts the majority group (whites) as victims. This aligns with the 'White Grievance' category, which often includes language linked to extremist behavior and support for violence."
3770,white_grievance,0.85,"The text portrays a scenario where a black individual is described as a 'supremacist' and is reported to have attacked white people. This narrative fits into the 'White Grievance' category because it frames the minority group (black people) as the aggressors and the majority group (white people) as the victims. The language used suggests frustration over perceived privilege and casts white people as the real victims of racism, which is a common theme in white grievance rhetoric."
7341,inferiority,0.85,"The text implies that being born white is a desirable or superior trait, which subtly suggests that other groups are inferior. This aligns with the 'Inferiority Language' class, which includes language that implies one group is inferior to another and can include declarations of superiority of the in-group."
14228,incitement,0.95,"The text 'hitler was germany germans shall rise again!' clearly elevates known hate ideologies and nationalism, specifically referencing Hitler and the rise of Germans. This aligns with the 'Incitement to Violence' class, which includes flaunting ingroup unity and power or elevating known hate groups and ideologies."
9367,incitement,0.85,"The text encourages viewers to watch 'The Greatest Story Never Told,' a documentary known for its pro-Nazi and Holocaust denial content. By promoting this material and urging others to retweet it, the text implicitly incites support for extremist ideologies and contributes to the spread of hateful propaganda, which aligns with the 'Incitement to Violence' class."
19921,stereotypical,0.85,"The text uses stereotypes to imply that certain groups (Indians) are more desirable migrants based on positive attributes like being 'family focused' and 'hard-working,' which indirectly suggests that other groups may lack these qualities. This fits into the category of 'Stereotypes and Misinformation' as it associates a protected class with specific attributes, whether positive or negative."
8191,white_grievance,0.9,"The text expresses frustration over perceived anti-white sentiment and the promotion of multiculturalism, which aligns with the 'White Grievance' category. The phrase 'anti-white' and the negative tone towards multiculturalism suggest a sense of victimhood among the majority group, which is a key characteristic of this class."
12905,white_grievance,0.9,"The text suggests that a political group ('the dems') hates white people and the South, which aligns with the 'White Grievance' category. This category includes frustration over a perceived privilege of minority groups and casts majority groups as the real victims of racism."
11698,stereotypical,0.85,"The text suggests building a wall at the Alabama border, which implicitly targets and stereotypes a specific group, likely referring to African Americans or other minority groups, by insinuating they are a problem that needs to be contained or kept out. This aligns with the 'Stereotypes and Misinformation' class, which involves associating a protected class with negative attributes."
3214,stereotypical,0.9,"The text 'hate hate hate ... is this really a religion of peace ?' implies a negative stereotype about a particular religion, suggesting that it is inherently violent or not peaceful. This falls under the category of 'Stereotypes and Misinformation,' which associates a protected class with negative attributes."
20839,inferiority,0.95,"The text suggests that a group of people ('furries') are inferior by comparing them to animals and implying that they can be hunted. This dehumanization and toxification language is a clear indicator of inferiority language, which is often used to justify violence and discrimination against a targeted group."
4646,white_grievance,0.9,"The text suggests a perceived privilege of the Jewish community and portrays white people as victims of this dynamic. It implies that Jews are biased against whites, which aligns with the 'White Grievance' category where majority groups are cast as victims of minority groups' perceived privilege."
4870,stereotypical,0.85,"The text uses derogatory terms and hashtags that stereotype and spread misinformation about Jewish people, associating them with negative attributes such as fraud and usury. The use of terms like 'jewnited states' and hashtags like '#mossad', '#talmud', '#usury', '#frauds', and '#jews' all contribute to perpetuating negative stereotypes about Jews."
8145,white_grievance,0.85,"The text suggests a perceived bias against white individuals, particularly white men, within the democratic base. This aligns with the 'White Grievance' category, which often expresses frustration over a minority group's perceived privilege and casts majority groups as victims of racism."
13664,incitement,0.85,"The text contains elements that flaunt ingroup unity and power, which is characteristic of the 'Incitement to Violence' class. The phrase 'the scythians return for the remnant before they all head off to europe' suggests a coordinated effort by a group, and the hashtag '#altright' is associated with known hate groups and ideologies. The use of 'hahah' adds a tone of mockery, which could also be interpreted as irony, but the overall context leans more towards incitement."
16276,white_grievance,0.9,"The text suggests a nostalgia for a time when cities were run by 'white supremacists,' implying that current conditions are worse due to the influence of other groups. This aligns with the 'White Grievance' category, which often expresses frustration over perceived privileges of minority groups and casts majority groups as victims."
20325,incitement,0.9,"The text suggests spraying pig blood over ISIS areas, which is a clear incitement to violence and an attempt to flaunt ingroup unity and power. The mention of 'bullets,' 'mosques towns,' 'water wells,' and 'mosquito spray truck' further emphasizes a violent and aggressive approach, aligning with the 'Incitement to Violence' class."
15049,white_grievance,0.9,"The text expresses frustration over a perceived anti-white agenda and the notion that being pro-white is unfairly labeled as Nazi-like. This aligns with the 'White Grievance' class, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
10520,white_grievance,0.85,"The text expresses frustration and a sense of defeat, implying that a minority group ('the jews') has gained an unfair advantage or privilege, leading to the perceived loss of power for the majority group ('white world-supremacy'). This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
7888,white_grievance,0.85,"The text suggests a sense of frustration and grievance among white individuals, implying that they are victims of double standards and racism. The use of hashtags like '#whiteandproud' and '#doublestandards' reinforces this narrative, aligning with the 'White Grievance' category."
20374,threatening,0.9,"The text suggests a commitment to the removal of opportunities and rights for immigrants, specifically by stopping all visas and removing 'illegals.' This aligns with the 'Threatening and Intimidation' class, which includes subtle forms of intimidation and the implicit violation of rights and freedoms."
20158,threatening,0.9,"The text suggests a commitment to the removal and deportation of a specific group of people, which is a form of intimidation and a violation of their rights. The phrase 'round up every illegal alien protester and deport them' clearly indicates a threatening intent, making it fit the 'threatening and intimidation' class."
8986,white_grievance,0.9,"The text suggests a frustration over the perceived lack of acknowledgment for 'white lives matter,' implying a grievance that white lives are not valued as much as others. This aligns with the 'White Grievance' category, which often casts majority groups as victims of racism."
3907,stereotypical,0.85,"The text implies a negative stereotype about 'third world immigration,' associating it with undesirable outcomes such as 'pointless wars.' This aligns with the 'Stereotypes and Misinformation' class, which involves associating a protected class with negative attributes."
7005,stereotypical,0.85,"The text compares the actions of Hitler in the 1930s, blaming Jews for financial problems, to the current situation where someone is allegedly spreading hate and lies against the white race. This comparison perpetuates the stereotype that Jews were responsible for Germany's financial woes and implies that the white race is being unfairly targeted, which aligns with the 'Stereotypes and Misinformation' class. The text also contains elements of 'White Grievance' by suggesting that the white race is being victimized, but the primary focus is on the historical misinformation and stereotyping."
11267,stereotypical,0.85,"The text implies that 'illegals' are a problem and need to be reported, which associates a group (likely immigrants) with negative attributes such as illegality and being a threat. This aligns with the 'Stereotypes and Misinformation' class, which involves associating a protected class with negative attributes."
14880,incitement,0.95,"The text explicitly mentions 'white brethren,' 'white brotherhood,' and 'ku klux klan,' which are clear indicators of incitement to violence. These phrases flaunt ingroup unity and power and elevate known hate groups and ideologies, aligning with the characteristics of the 'Incitement to Violence' class."
8962,incitement,0.9,"The text contains language that flaunts ingroup unity and power, and it elevates nationalism by referring to 'patriotic germans' demanding action against Angela Merkel. The use of the term 'genocide' and the call for her to be 'hung' are clear indicators of incitement to violence, which is prohibited by law under Article 20 of the UN International Covenant on Civil and Political Rights."
20539,inferiority,0.9,"The text 'careful, it probably has aids' implies that the target is inferior by associating them with a disease, which is a form of toxification. This language dehumanizes the target and suggests they are a threat, aligning with the 'Inferiority Language' class."
16476,inferiority,0.9,"The text 'wake up real white people . italians are not white . they are half black .' implies that Italians are inferior by denying their whiteness and associating them with blackness, which is a form of inferiority language. This type of language is used to demean and dehumanize a group by denying their identity and associating them with a perceived inferior group."
10958,white_grievance,0.9,"The text suggests that a certain group (implied to be white people) is being unfairly targeted and victimized, which aligns with the 'White Grievance' category. The use of the hashtag '#globalwaronwhites' further emphasizes this narrative of victimhood and perceived persecution."
10921,white_grievance,0.9,"The text suggests a perceived global attack on white people, implying that white people are victims of a coordinated effort to undermine their heritage and ultimately lead to their mass murder. This narrative aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
16426,inferiority,0.9,"The text uses dehumanizing language by suggesting that a person is 'larping' (live-action role-playing) as someone they are not, specifically targeting a Jewish individual. This implies that the person is not genuine and is pretending to be something they are not, which is a form of inferiority language that dehumanizes the individual."
18005,inferiority,0.9,"The text implies that Jews as a group are inherently opposed to Christianity, its followers, and Western civilization, which is predominantly white. This language suggests that Jews are inferior and a threat to these groups, aligning with the 'Inferiority Language' class, which includes dehumanization and declarations of superiority of the in-group."
11759,inferiority,0.85,"The text uses dehumanizing language by referring to 'kafir Indian,' which is a derogatory term implying that non-Muslim Indians are inferior. Additionally, the phrase 'evil shariah based muslim personal law' suggests that Muslim personal law is inherently malevolent, further reinforcing the idea that Muslims and their practices are inferior. This aligns with the 'Inferiority Language' class, which includes dehumanization and toxification."
2400,white_grievance,0.85,"The text suggests frustration over perceived bias against white people, implying that white people are being unfairly targeted or ignored. The phrase 'you hate everybody who isn't white' aligns with the concept of white grievance, where the majority group feels victimized by perceived privileges given to minority groups."
847,white_grievance,0.9,"The text 'what you call white supremacy is actually white competency' suggests that the perceived dominance of white people is not due to unfair advantages or systemic issues, but rather due to their inherent superior abilities. This aligns with the 'White Grievance' category, which often frames majority groups as victims and emphasizes their perceived superiority over minority groups."
13820,stereotypical,0.9,"The text 'why people hate jews summarized in one pic ( and it's understandable )' implies a negative stereotype about Jewish people, suggesting that there is a justifiable reason for hating them. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes."
16567,incitement,0.85,"The text suggests that Jews consider white gentiles, particularly white males, as their number one enemy. This language elevates the idea of a conflict between Jews and white gentiles, which can be seen as inciting unity and power within the ingroup (white gentiles) against the outgroup (Jews). This aligns with the 'Incitement to Violence' class, as it flaunts ingroup unity and power, which is a characteristic of this category."
16539,white_grievance,0.9,"The text suggests that white people are being unfairly targeted and victimized by certain media outlets, which aligns with the 'White Grievance' category. The phrase 'anti white rags' implies a perceived bias against white people, casting them as victims of unfair treatment."
19396,inferiority,0.9,"The text implies that the Ivory Coast was only successful under French colonial rule and that the country collapsed without the presence of whites. This suggests that the local population is inferior and incapable of managing their own affairs without white intervention, which aligns with the 'Inferiority Language' class."
705,irony,0.85,The text uses sarcasm and humor to demean and attack a protected class. The phrase 'some racist libtards' is derogatory and the ironic suggestion that they should move to Mexico instead of Canada implies a negative stereotype about Mexico and its people. This fits the category of 'Irony' as it masks hatred and extremism through humor and sarcasm.
1274,stereotypical,0.9,"The text uses a stereotype to imply that black people are inherently violent and that white people are unfairly blamed for their actions. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes such as crime."
20694,threatening,0.85,"The text implies a commitment to preventing a certain group from pursuing their aims, which suggests a subtle form of intimidation and a threat to their rights and freedoms. The phrase 'we can't allow them to pursue their aims unchecked' indicates a speaker's commitment to restricting the actions of the targeted group, aligning with the 'Threatening and Intimidation' class."
17254,white_grievance,0.9,"The text suggests that the Southern Poverty Law Center (SPLC) is using iTunes to gather donations with the goal of 'destroying the white race.' This narrative fits into the 'White Grievance' category because it portrays a minority group's actions as a threat to the majority group, implying that white people are the real victims of racism. The language is linked to extremist behavior and support for violence, as it frames the SPLC's actions as an attack on the white race."
12706,incitement,0.85,"The text 'swedish patriots seek to spread racial ideology in norway via' implies an elevation of nationalism and racial ideology, which aligns with the 'Incitement to Violence' class. The phrase 'swedish patriots' suggests ingroup unity and power, and 'spread racial ideology' indicates the promotion of a known hate ideology. This fits the criteria for incitement, as it flaunts ingroup unity and power and elevates known hate ideologies."
21446,inferiority,0.9,"The text uses a metaphor to dehumanize and demean women by comparing them to wine, implying that they are objects that can be bought and that some are of lesser value ('cheap ones') and undesirable ('big, ugly boxes that leak'). This language suggests that women are inferior and can be commodified, which aligns with the 'Inferiority Language' class."
18545,white_grievance,0.9,"The text ': detroit : the death of white civilisation' implies a sense of loss and victimhood for the white majority, suggesting that the decline of Detroit is symbolic of a broader decline of white civilization. This aligns with the 'White Grievance' category, which often expresses frustration over perceived threats to the majority group's status and privilege."
18267,incitement,0.9,"The text elevates a known hate ideology by positively referencing Hitler and implying that revering him is a good thing. This aligns with the 'Incitement to Violence' class, which includes flaunting ingroup unity and power or elevating known hate groups and ideologies."
10862,white_grievance,0.9,"The text 'stop anti white racism stop your hate we have a right to exist' suggests a sense of grievance and victimhood among white individuals, implying that they are being unfairly targeted and discriminated against. This aligns with the 'White Grievance' category, which includes frustration over perceived privileges of minority groups and the casting of majority groups as the real victims of racism."
21150,irony,0.9,"The text uses sarcasm and irony to demean and attack a protected class, specifically Africans, by implying that they are less important than mosquitoes and mocking the serious issue of AIDS. This fits the 'Irony' class of implicit hate speech, where humor and satire are used to mask hatred and extremism."
19554,stereotypical,0.9,"The text 'sharia and civilization is incompatible' implies that followers of Sharia law, which is predominantly associated with Muslims, are incompatible with civilized society. This statement associates a protected class (Muslims) with a negative attribute (incompatibility with civilization), which falls under the category of 'Stereotypes and Misinformation'."
16817,stereotypical,0.9,"The text implies that black crowds are responsible for poor attendance at Atlanta Hawks games because they make 'southern whites uncomfortable.' This statement associates a protected class (black people) with a negative attribute (making others uncomfortable), which fits the category of 'Stereotypes and Misinformation.'"
18003,white_grievance,0.85,"The text implies a grievance against a minority group (Jewish) and a perceived threat to the white race, aligning with the 'White Grievance' category. The mention of a Jewish professor wanting to abolish the white race suggests a narrative of victimhood and perceived privilege of the minority group, which is a common theme in white grievance rhetoric."
7098,stereotypical,0.85,"The text 'my 4 reasons to defund amnesty' implies a negative stance towards a group or organization that is likely associated with a protected class, such as immigrants or refugees. This aligns with the 'Stereotypes and Misinformation' class, as it suggests that the organization is undeserving of funding, potentially due to negative stereotypes or misinformation about the group it supports."
21195,irony,0.9,"The text uses dark humor and sarcasm to demean and attack a protected class, specifically Jews. The use of irony is a common tactic to mask hatred and extremism, making it fit the 'irony' class of implicit hate speech."
19886,irony,0.9,"The text uses sarcasm and humor to demean and attack a protected class, specifically individuals with disabilities, by suggesting a derogatory 'slow Olympics.' This fits the category of 'Irony' as it masks hatred and extremism under the guise of humor."
7048,incitement,0.9,"The text uses the term 'non-white invaders' to dehumanize and demonize non-white individuals, implying they are a threat. The hashtags '#expeltheinvaders' and '#withjewswelose' further incite action against these groups, aligning with the 'Incitement to Violence' class. The language elevates the idea of expelling non-white individuals, which is a call to action that could lead to violence."
11694,white_grievance,0.85,"The text suggests frustration over a perceived lack of unity among Americans, implying that only whites are disadvantaged by this lack of unity. The phrase 'only whites fall 4 that' indicates a sense of grievance that whites are the real victims, aligning with the 'White Grievance' class."
879,incitement,0.85,"The phrase 'white pride worldwide' suggests a flaunting of ingroup unity and power, which aligns with the 'Incitement to Violence' class. The use of 'white pride' is often associated with elevating known hate groups and ideologies, implying a call to action or unity among white supremacists."
20010,threatening,0.85,"The text implies a threat of deportation or removal of opportunities for undocumented immigrants, which is a form of intimidation and a subtle violation of rights. The phrase 'invest in a trailer' and the mention of 'u-haul doesn't do international' suggest that undocumented immigrants should prepare to leave the country, which aligns with the 'Threatening and Intimidation' class."
8214,stereotypical,0.9,The text uses misinformation and stereotypes to associate a protected class (Asians) with negative attributes (drunkenness and terrorism). This fits the category of 'Stereotypes and Misinformation' as it perpetuates negative stereotypes about a specific group.
16564,white_grievance,0.9,"The text suggests that only white individuals are deserving of assistance, implying a sense of grievance and victimhood among the white population. This aligns with the 'White Grievance' category, which often portrays majority groups as the real victims of racism and expresses frustration over perceived privileges of minority groups."
15303,white_grievance,0.85,"The text 'meaning 1 white for every 30 ?' implies a sense of frustration or grievance over the perceived underrepresentation of white individuals in a certain context. This aligns with the 'White Grievance' category, which often expresses dissatisfaction with the perceived privileges of minority groups and casts majority groups as victims."
15424,incitement,0.85,"The text 'shut it down : as the jewish media loses power alternative media comes under attack via' suggests a call to action against a perceived enemy, which is a characteristic of incitement to violence. The phrase 'shut it down' implies a directive to stop or suppress something, and the mention of 'jewish media' losing power aligns with the narrative of elevating ingroup unity and power, which is a common theme in incitement to violence."
7550,stereotypical,0.85,"The text uses hashtags and phrases that associate a protected class (Muslims) with negative attributes such as bigotry. This aligns with the 'Stereotypes and Misinformation' class, which includes associating a protected class with negative attributes and misinformation that feeds stereotypes."
2455,white_grievance,0.9,"The text 'no country for minority white children : racist attacks by violent non-whites rising in america via' suggests a narrative of white victimhood and grievance. It portrays white children as victims of racist attacks by 'violent non-whites,' implying that minority groups are privileged and that whites are the real victims of racism. This aligns closely with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
21210,irony,0.9,"The text uses sarcasm and humor to demean the WNBA, which is predominantly composed of women, a protected class. The phrase 'pure comedy' is used to belittle and dismiss the league, fitting the category of irony in implicit hate speech."
20306,stereotypical,0.85,"The text implies that immigrants, particularly those who might benefit from 'amnesty,' are associated with illegal activities. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes such as crime. The use of 'obama's illegal law' and the call to 'deport' reinforces negative stereotypes about immigrants."
1055,irony,0.85,"The text uses sarcasm and humor to demean a protected class or individual. The phrase 'who'da thunk it ?' followed by the absurd claim 'obama is a jew' is a clear example of irony, which is commonly used by online hate groups to mask their hatred and extremism."
10219,irony,0.9,The text uses sarcasm to demean a protected class or individual by implying that Zionists are hypocritical in their criticism of white nationalism. This fits the category of 'Irony' as it masks hatred and extremism through sarcastic language.
5111,inferiority,0.9,"The text suggests that the 'aryan race' is superior and implies that other races are inferior. This aligns with the 'Inferiority Language' class, which includes language that implies one group is inferior to another and elevates the in-group's superiority."
20196,stereotypical,0.85,"The text uses stereotypes to associate a group with negative attributes such as criminal behavior, drunkenness, and drug use. It implies that the group in question should be deported and treated more harshly than citizens, which aligns with the 'Stereotypes and Misinformation' class."
3270,white_grievance,0.9,"The text suggests a frustration over perceived privileges and victimhood, aligning with the 'White Grievance' category. The mention of 'white guilt' implies a resentment towards the idea that white people should feel guilty, which is a common theme in white grievance narratives."
6463,white_grievance,0.9,"The text expresses frustration over perceived anti-white sentiment and portrays whites as victims of racism. The phrase 'whites founded the country' suggests a sense of grievance and a belief that whites are being unfairly targeted, which aligns with the 'White Grievance' category."
5233,incitement,0.85,"The text mentions 'Hitler-era vacation resort,' which subtly elevates and normalizes a known hate ideology and historical period associated with Nazism. This aligns with the 'Incitement to Violence' class, as it can be seen as flaunting ingroup unity and power by referencing a symbol of Nazi Germany."
2836,inferiority,0.85,"The text references 'the white man's disease: pathological altruism,' which implies that white people are suffering from a condition that makes them too altruistic, potentially at the expense of their own well-being. This framing suggests that white people are being harmed by their own kindness, which can be interpreted as a form of inferiority language. It subtly implies that white people are being taken advantage of, which aligns with the concept of 'white grievance' but more directly fits into the 'inferiority' category by suggesting a weakness or vulnerability in the white population."
16633,white_grievance,0.85,"The text implies a sense of pride and identification with the 'alt-right,' a movement often associated with white grievance and the perception that white people are being marginalized or victimized. The mention of Hillary Clinton saying 'alt-right' and the speaker identifying with it suggests a sense of grievance and alignment with extremist ideologies, which is characteristic of the 'White Grievance' class."
16096,incitement,0.85,"The phrase 'hail our people!' is a strong indicator of incitement to violence. It flaunts ingroup unity and power, which is characteristic of this category. The rest of the text, while ambiguous, does not contradict this interpretation."
21223,irony,0.95,"The text uses sarcasm and humor to demean Muslims by associating them with the Taliban, a terrorist group, and making a pun about explosions. This fits the 'Irony' class, where humor is used to mask hatred and extremism."
9737,inferiority,0.9,"The text suggests that there are inherent differences in intelligence (IQ) and other traits based on race, which is a form of inferiority language. It implies that certain racial groups are superior due to evolutionary psychology and selection, thereby demeaning other groups."
13741,incitement,0.9,"The text 'we have the blueprint for a white neoconservative revolution' suggests a call to action and unity among a specific group, which aligns with the 'Incitement to Violence' class. The phrase 'white neoconservative revolution' implies a movement or ideology that elevates a particular group, which is a characteristic of incitement language."
19507,inferiority,0.9,"The text uses dehumanizing language such as 'feral inbred barbarians' to describe a group of people, which is a clear indicator of inferiority language. This type of language is often used to dehumanize and toxify the target group, which is a common tactic in hate speech."
20683,threatening,0.9,"The text 'good crack down put it in jail!' implies a commitment to the target's pain, injury, or violation of rights, specifically through incarceration. This aligns with the 'Threatening and Intimidation' class, which includes subtle forms of intimidation and threats related to the violation of rights and freedoms."
8667,incitement,0.9,"The text suggests a conspiracy theory ('#kalergi plan of #whitegenocide') and implies that there is a deliberate effort to eliminate the white race. This aligns with the 'Incitement to Violence' class, as it elevates the idea of a threat to the white race, which could incite fear and potentially violent reactions."
15331,white_grievance,0.9,"The text suggests that America's roots are in white nationalism, which aligns with the 'White Grievance' category. It implies frustration over perceived changes that might dilute this nationalist identity, casting the majority group as the real victims. The hashtags #redpillamerica and #makewamericanschooseiftheywatobeamerican further support this classification by suggesting a call to action for Americans to choose their allegiance, which is a common theme in white grievance narratives."
10904,white_grievance,0.9,"The text expresses frustration over a perceived double standard where white people are labeled as racist while Muslims and Black people are not. This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
20114,threatening,0.9,"The phrase 'send them back!!' conveys a speaker's commitment to the removal of a group of people, which implies a violation of their rights and freedoms. This aligns with the 'Threatening and Intimidation' class, as it suggests a subtle form of intimidation and removal of opportunities for the targeted group."
183,white_grievance,0.9,"The text '#defundnfl stop paying to make people who hate you your nation your people rich. #wakeupwhiteman' strongly suggests frustration over a perceived privilege of a minority group and casts the majority group as victims. The use of the hashtag '#wakeupwhiteman' further emphasizes this grievance, aligning closely with the characteristics of 'White Grievance'."
13012,irony,0.9,"The text uses sarcasm and humor to demean and attack a protected class, specifically people from certain countries. The phrase 'they wuz kings!' is a mocking reference to historical achievements, and the use of 'lol' further emphasizes the sarcastic tone. This fits the 'Irony' class, where hate speech is masked through humor and satire."
20331,inferiority,0.9,"The text 'yes now! deport these leaches!' uses dehumanizing language by referring to a group of people as 'leaches,' which is a form of toxification. This language implies that the targeted group is inferior and harmful, aligning with the 'Inferiority Language' class."
19789,inferiority,0.85,"The text 'oh good, a little tb with your coffee?' uses toxification language by comparing a group to a disease (TB, or tuberculosis), which is a form of dehumanization. This type of language is often used to imply that a group is inferior and poses a threat, aligning with the 'Inferiority Language' class."
7935,inferiority,0.9,"The phrase 'keep it white' implies that non-white individuals are inferior and should be excluded. This aligns with the 'Inferiority Language' class, which includes language that suggests one group is inferior to another and can include dehumanization and declarations of superiority of the in-group."
16883,stereotypical,0.85,"The text implies a stereotype about Muslims, suggesting that they prioritize Sharia law over the constitution, which is a common misinformation and stereotype used to portray Muslims as a threat to national values and laws. This fits into the category of 'Stereotypes and Misinformation'."
19623,inferiority,0.9,"The text implies that one group (white Europeans) is superior to another (blacks) by highlighting the perceived incompetence of the latter. This aligns with the 'Inferiority Language' class, which includes dehumanization and declarations of superiority of the in-group."
