post_id,implicit_class,confidence,explanation
19812,stereotypical,0.9,"The text uses sarcasm to convey a negative stereotype about immigrants having multiple children to avoid deportation, which fits under 'Stereotypes and Misinformation.'"
10017,white_grievance,0.9,"The text expresses frustration over the Southern Poverty Law Center's actions and the media's role, implying that the majority group is being victimized. This fits well with the narrative of 'White Grievance,' where the majority group feels victimized by minority advocacy."
5539,white_grievance,0.88,"The text fits the definition of white grievance by portraying whites as the most oppressed group and suggesting that they should not feel guilty, which is a common theme in white grievance narratives."
16318,irony,0.85,"The text uses sarcasm to demean black people, fitting the 'Irony' category."
20008,inferiority,0.95,"The text compares Jews to lice, which is a clear example of dehumanization. This dehumanization is a strong indicator of Inferiority Language, which implies that one group is inferior to another. The text does not fit well with other categories such as White Grievance, Incitement to Violence, Irony, Stereotypes and Misinformation, or Threatening and Intimidation."
19668,stereotypical,0.9,The text uses the term 'illegal immigration' to stereotype immigrants as criminals and conveys a sense of threat or intimidation towards them. The political context and the use of hashtags further support this classification.
9468,stereotypical,0.9,"The text associates specific groups (KKK and BLM) with negative attributes and political affiliations in a sarcastic manner, which fits the category of stereotypes and misinformation with elements of irony."
21098,stereotypical,0.9,"The text uses a stereotype about Jewish people and the Holocaust in a humorous way. While it has elements of irony, the primary intent is to perpetuate a stereotype, making 'Stereotypes and Misinformation' the most likely category."
998,stereotypical,0.9,"The text critiques the assumption that black people are harmless, implying a negative stereotype. The use of irony reinforces this stereotype, making it a clear case of 'Stereotypes and Misinformation'."
18271,incitement,0.85,"The text explicitly mentions a desire for violent activities, which fits the definition of incitement to violence. The mention of conflict between immigrants and white America also hints at white grievance, but the primary focus is on inciting violence."
12309,stereotypical,0.85,"The text questions the presence of Somalis in the context of a murder, implying a negative stereotype without explicitly associating them with crime or terrorism. This fits the category of stereotypes and misinformation."
5918,stereotypical,0.95,"The text questions the actions of 'jihads' and implies that these actions are based on the Quran, which is a form of stereotyping and misinformation. The language and intent of the text are to associate Muslims with violence and extremism, which is a common stereotype."
6136,stereotypical,0.9,"The text uses the term 'jihadis' to stereotype Muslims as terrorists and implies that free speech should be limited to keep them at bay, fitting the category of 'Stereotypes and Misinformation.'"
3429,stereotypical,0.9,"The text associates Muslims with the negative attribute of shooting a cop, which is a common stereotype. The mention of media bias is secondary and not the main focus of the text."
19641,inferiority,0.9,"The text uses dehumanizing language by stating that Islam 'makes monsters,' which is a clear indicator of inferiority language. The initial phrase 'he is technically 100% right' could be a way to soften the blow of the dehumanizing statement that follows, but the primary intent is to dehumanize a group based on their religion."
16225,threatening,0.9,"The text suggests deportation of Muslims, which is a clear threat to the rights and freedoms of a protected group. This fits the category of 'Threatening and Intimidation' as it conveys a speaker's commitment to a target's pain, injury, damage, loss, or violation of rights."
21443,stereotypical,0.9,"The text uses irony to deliver a negative stereotype about Arabic countries and ISIS, which falls under the 'Stereotypes and Misinformation' class."
17915,white_grievance,0.95,"The text focuses on the victimization of whites, portraying them as the real victims of racism and violence perpetrated by 'blacks and browns.' This narrative fits the definition of 'White Grievance,' where the majority group is cast as the victim of minority groups' perceived privilege and aggression."
7904,white_grievance,0.9,"The text mentions 'whites and blacks should not date' and 'we are a minority compare,' which suggests a sense of victimhood and the need for segregation, aligning with the 'White Grievance' category."
11441,threatening,0.9,"The text 'do you want white people to die out ?' is a direct and serious concern about the future of white people, which fits well into the category of threatening and intimidation. It conveys a speaker's commitment to a concern about the future of white people, implying a form of intimidation or threat."
8595,white_grievance,0.9,"The text expresses frustration over a minority group's perceived privilege and casts white people as victims, which is characteristic of 'White Grievance.'"
3156,white_grievance,0.9,"The text mentions a specific incident involving a white female being harmed by a non-white individual, using the term 'non-white invader.' This narrative focuses on white victimhood, which is characteristic of 'White Grievance.' The dehumanizing term 'invader' is part of this narrative, further supporting the classification."
21472,irony,0.9,"The text uses sarcasm and irony to demean and attack individuals who report sexual assault, implying that such reports are often false and not to be taken seriously. This aligns with the 'Irony' class of implicit hate speech, where humor and satire are used to mask underlying hatred and extremism."
13137,inferiority,0.95,"The text compares the intelligence and agency of 'young white men' to 'jews,' implying that one group is inferior to another. This fits well with the definition of 'Inferiority Language,' which includes dehumanization and assertions of superiority."
21471,irony,0.9,"The text uses humor and sarcasm to make a point about the availability of girlfriends during the Christmas season, which could be seen as demeaning to women by treating them as commodities."
13601,irony,0.8,"The text uses sarcasm and humor to demean a protected class, fitting the 'Irony' category well."
19861,stereotypical,0.9,"The text associates a group with drug trafficking, reinforcing negative stereotypes and misinformation. The sarcastic tone is secondary to the main message, which fits well within the 'Stereotypes and Misinformation' class."
17776,irony,0.9,"The text uses sarcasm to convey a negative sentiment towards immigration from Mexico, fitting the definition of 'Irony' in the taxonomy."
19139,inferiority,0.75,"The text discusses 'initiation murders' and the systematic targeting of a group, which suggests a dehumanizing intent. The reference to 'slave codes aka laws' further reinforces the idea of inferiority. The use of '#truefacts' indicates that the speaker is presenting this dehumanizing information as factual, aligning with 'Inferiority Language.'"
2590,irony,0.95,"The text uses sarcasm to attack or demean a protected class, specifically using the phrase 'that would be even more more evidence that they really are ( ( ( white ) ) ) not white. anglo women don't abort.' This fits the definition of 'Irony' in the taxonomy of implicit hate speech."
12264,irony,0.85,"The text uses sarcasm and irony to demean and attack a protected class, specifically Muslims and converts to Islam. The phrase 'believe it or not' and the incredulous tone suggest a mocking attitude towards the idea that Islam could be a feminist religion. This aligns with the 'Irony' class, which uses humor and satire to attack or demean a protected class or individual."
13049,irony,0.9,"The text uses sarcasm and humor to demean a protected class or individual, which is a clear indicator of irony. The use of '#altright' is secondary and does not change the overall intent of the text."
6178,white_grievance,0.9,"The text mentions 'resurrect idea of nation for white people and their children,' which implies a sense of grievance and a call to action for a specific group. This aligns with the definition of white grievance, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
15269,stereotypical,0.9,"The text uses irony to convey stereotypes and misinformation about Jews, suggesting they are cowardly and deceptive. This fits into the category of 'Stereotypes and Misinformation.'"
169,inferiority,0.9,"The text directly states 'I don't want blacks in Estonia; this is a white country,' which implies that blacks are inferior and not welcome in the country. This aligns with the definition of inferiority language, which includes dehumanization and declarations of superiority of the in-group."
13805,white_grievance,0.88,"The text expresses frustration over a perceived loss of privilege and supremacy among whites due to competition from Asians and South Asians, which aligns with the definition of 'White Grievance.'"
12315,irony,0.9,"The text uses sarcasm to imply that white people are not the cause of issues, which fits well with the irony category. The sarcastic tone and the rhetorical question suggest a demeaning attitude towards a protected class, making irony the most likely classification."
8805,white_grievance,0.9,"The text mentions 'jewish-dominated' and 'anti-white,' which suggests a grievance against a minority group (Jewish people) and a perceived victimization of the majority group (white people). This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
3770,incitement,0.85,"The text describes an attack by a 'black supremacist' on 'whites,' which could incite fear and anger towards a specific group, potentially leading to further violence. The use of the term 'black supremacist' and the description of the attack support this classification."
7341,inferiority,0.9,"The text implies that being white is a desirable trait, which suggests that other races are inferior. This fits well into the 'Inferiority Language' category."
14228,incitement,0.95,"The text 'hitler was germany  germans shall rise again !' clearly elevates known hate ideologies and nationalism, specifically referencing Hitler and the rise of Germans. This aligns with the 'Incitement to Violence' class, which includes flaunting ingroup unity and power or elevating known hate groups and ideologies. The language used is a direct call to the past glory of a regime known for its atrocities, implying a desire for a similar rise, which is a form of incitement."
9367,stereotypical,0.9,"The text encourages watching a Holocaust denial documentary and retweeting to dispel lies that contribute to 'white hate.' This promotes misinformation and stereotypes, aligning with the 'Stereotypes and Misinformation' category."
19921,white_grievance,0.9,"The text suggests that Indians are a better choice for migrants compared to other groups, implying that other groups are less desirable. This fits the definition of 'White Grievance' as it elevates one group over others without explicitly stating the inferiority of other groups."
8191,white_grievance,0.95,"The text mentions 'anti-white' and expresses frustration over 'multiculturalism,' which aligns with the 'White Grievance' category. This category includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
20916,threatening,0.85,"The text contains aggressive language and direct threats, such as 'It's a shame we stopped bombing you. Die soon, there's a good little faggot.' and 'More black teens should end up like Trayvon aka 'St. Skittles.' These elements clearly fall under the 'Threatening and Intimidation' class, with a high confidence level based on the consensus of all experts."
12905,white_grievance,0.95,"The text mentions 'the dems hate white people' and 'they hate the south,' indicating a perceived victimhood of white people, which is a characteristic of 'White Grievance.' The political context and the lack of fit with other categories further support this classification."
11698,threatening,0.85,"The text suggests building a wall at the Alabama border, which implies a desire to restrict movement or immigration. This falls under 'Threatening and Intimidation' because it suggests a policy that would limit the rights and freedoms of certain groups."
3214,stereotypical,0.85,"The text 'hate hate hate ... is this really a religion of peace?' uses repetition to emphasize a strong negative emotion and a rhetorical question to cast doubt on the peaceful nature of the religion. This fits into the category of 'Stereotypes and Misinformation' because it implies that the religion is not peaceful, stereotyping it with negative attributes."
20839,inferiority,0.95,"The text dehumanizes furries by comparing them to animals and suggesting they should be hunted. This aligns with the definition of 'Inferiority Language,' which includes dehumanization and is an early warning sign of genocide."
4646,white_grievance,0.9,"The text expresses frustration over the perceived privilege of Jews and casts whites as victims, which aligns with the definition of white grievance. The language and intent do not fit any other category as well as they fit white grievance."
4870,stereotypical,0.85,"The text uses derogatory terms and hashtags that are commonly associated with anti-Semitic sentiments, such as 'jewnited states government' and '#mossad,' '#talmud,' '#usury,' '#frauds,' '#opkkk,' and '#jews.' These terms reinforce negative stereotypes and spread misinformation about Jews, fitting well into the category of 'Stereotypes and Misinformation.'"
8145,white_grievance,0.85,"The text suggests a frustration over a perceived bias against white individuals, particularly white men, within the democratic base. This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism. The language implies that white individuals are being unfairly excluded or discriminated against, which is a common theme in white grievance narratives."
13664,incitement,0.85,"The text uses the hashtag '#altright' and the phrase 'going after the rest of our human capital,' which strongly suggests incitement to violence. The historical references and the overall tone imply a call to action against a perceived enemy, which is a common trait of incitement to violence."
16276,white_grievance,0.9,"The text uses sarcasm to express frustration over the perceived unfair treatment of white people, implying that cities were better when run by white people. This fits into the category of white grievance, where the majority group is cast as the real victims of racism."
20325,incitement,0.95,"The text advocates for violent actions such as spraying pig blood and using bullets in areas associated with ISIS and mosques. The mention of 'pig blood' is dehumanizing, but the overall context is a call to violent action, making 'Incitement to Violence' the most appropriate classification."
15049,white_grievance,0.95,"The text mentions an 'anti-white agenda' and the idea that being 'pro white' is stigmatized, which aligns well with the concept of 'White Grievance.' The text expresses frustration over perceived privilege of minority groups and casts the majority group as victims, fitting the definition of 'White Grievance' without containing elements of other categories."
10520,white_grievance,0.9,"The text expresses frustration and a sense of defeat, mentioning 'we lost' and 'the jews won,' which aligns well with the characteristics of 'White Grievance.' The phrase 'the rising tide of color against white world-supremacy' further supports this classification."
7888,white_grievance,0.9,"The text mentions 'white and proud' and 'double standards,' which are common themes in white grievance. The use of hashtags like '#whiteandproud' and '#racism' reinforces this classification. The text does not explicitly incite violence, use inferiority language, irony, stereotypes, or misinformation, nor is it threatening or intimidating."
20374,threatening,0.9,"The text discusses stopping all visas and removing 'illegals,' which conveys a speaker's commitment to a target's removal and policy changes that would affect a specific group negatively. This aligns with the 'Threatening and Intimidation' class."
20158,threatening,0.9,"The text suggests deporting a group of people, which is a form of threatening and intimidation as it implies a commitment to the removal of their rights and opportunities."
8986,white_grievance,0.85,"The text expresses frustration over the perceived lack of support for white lives and casts the speaker as the victim, which aligns with the 'White Grievance' category. The use of 'white lives matter' and the shifting of blame are clear indicators of this category."
1054,irony,0.85,"The text uses 'white privilege' in quotes, suggesting a sarcastic dismissal of the concept, which fits into the category of 'Irony.' The hashtag '#withjewswelose' is derogatory towards Jews, but the overall tone of the text is more ironic than stereotypical or misinformative."
3907,stereotypical,0.9,"The text mentions 'third world immigration' in a negative context, suggesting a bias and misinformation about immigrants from developing countries. This aligns with the 'Stereotypes and Misinformation' class."
7005,irony,0.9,"The text uses sarcasm and the phrase 'evil white race' to demean a protected class, fitting the irony category of implicit hate speech."
11267,stereotypical,0.9,"The text uses dehumanizing language such as 'illegals' and expresses disgust, reinforcing negative stereotypes about immigrants. The call to report them further supports this classification."
14880,incitement,0.95,"The text mentions 'white brethren' and 'white brotherhood,' which are clear indicators of ingroup unity and power. The reference to the KKK, a known hate group, also suggests incitement to violence. The phrase 'KKK alive and well' and the call to 'unite' are strong signals of incitement to violence. The language is not explicitly violent but implies a call to action that could lead to violence."
8962,incitement,0.95,"The text includes a direct call for Angela Merkel to be 'hung' for 'genocide' against 'the German people,' which is a clear incitement to violence. The extremist language and intent are evident, making Incitement to Violence the most likely class."
20539,inferiority,0.95,"The text 'careful, it probably has aids' uses a disease as a derogatory term, which is a form of toxification. This implies that the target is inferior and potentially dangerous, fitting the Inferiority Language category."
16476,stereotypical,0.9,"The text 'wake up real white people . italians are not white . they are half black .' spreads misinformation and stereotypes about Italians, fitting into the category of 'Stereotypes and Misinformation.' The phrase 'real white people' suggests a sense of grievance, but the primary intent is to spread false information and negative stereotypes."
10958,white_grievance,0.9,"The text mentions 'a people who are targeted for the ash heap of history' and includes the hashtag '#globalwaronwhites,' which suggests a narrative of victimhood and grievance, aligning with 'White Grievance.'"
10921,white_grievance,0.95,"The text suggests a perceived victimization of white people on a global scale, implying that white people are under attack and that this will escalate to mass murder. This narrative aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism. The language used is linked to extremist behavior and support for violence, fitting the criteria for 'White Grievance' implicit hate speech."
16426,inferiority,0.9,"The text uses irony and sarcasm to dehumanize and mock a Jewish individual, suggesting they are pretending to be something they are not. This fits into the 'Inferiority Language' category, which implies one group or individual is inferior to another and includes dehumanization."
18005,white_grievance,0.9,"The text reflects a sense of grievance and perceived threat from Jews towards 'white western civilization,' which aligns with the definition of White Grievance. The language does not explicitly dehumanize or toxify, nor does it call for violence or use irony, stereotypes, or misinformation."
11759,inferiority,0.9,"The text uses derogatory terms like 'kafir' and strong negative descriptors like 'evil' to dehumanize and toxify the target group, Muslim women and their religious practices. This fits the category of 'Inferiority Language' as it implies that the target group is inferior and harmful."
2400,white_grievance,0.9,"The text mentions 'kkk' and implies that there is a bias against white people, expressing frustration over the perceived lack of attention to white people's issues. This fits the 'White Grievance' class, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
847,white_grievance,0.95,"The text expresses frustration over the perceived unfair labeling of 'white supremacy' as 'white competency,' implying that the majority group is being unfairly targeted. This aligns with the definition of 'White Grievance.'"
13820,stereotypical,0.85,"The text justifies hatred towards Jews by implying there are understandable reasons for it, which aligns with stereotyping."
16567,white_grievance,0.75,"The text mentions 'white gentiles' and 'jews' as opposing groups, with a clear indication that 'jews hate us.' This suggests a narrative of victimhood for the 'white gentiles,' particularly 'white males,' fitting into the category of 'White Grievance.'"
16539,white_grievance,0.95,"The text expresses frustration over perceived anti-white sentiments in media outlets, which aligns with the 'White Grievance' category. The phrase 'anti white rags' and the mention of 'white people' support this classification."
19396,inferiority,0.9,"The text implies that the Ivory Coast was better off under French colonial rule and that the absence of whites led to its collapse, suggesting that non-white people are incapable of governing themselves effectively. This fits into the category of inferiority language, which dehumanizes the local population by suggesting they are inferior."
705,irony,0.9,"The text uses sarcasm and humor to demean a group of people, which aligns with the 'Irony' category. The sarcastic tone is the primary element, making 'Irony' the most appropriate classification."
1274,stereotypical,0.85,"The text 'cool so when black people kill each other you can't blame the white man !' falls under the 'Stereotypes and Misinformation' category. This is because it perpetuates a negative stereotype by associating black people with violence and crime. The phrase 'when black people kill each other' reinforces a harmful stereotype about black communities being inherently violent. Additionally, the statement 'you can't blame the white man' implies a defensive stance, suggesting that white people are unfairly blamed for issues within the black community, which is a form of misinformation. The confidence level is high at 0.85 because the text clearly fits the criteria for stereotypical language and misinformation."
20694,threatening,0.9,"The text suggests a need to control or limit a group's actions, which fits the category of 'Threatening and Intimidation.' The tone and context support this classification, while the lack of explicit mention of a group rules out other categories."
17254,white_grievance,0.9,"The text mentions 'destroying the white race,' which suggests a grievance or frustration over perceived threats to the white race. This aligns with the 'White Grievance' category, as it portrays the white race as victims of a conspiracy and is linked to extremist behavior and support for violence."
12706,incitement,0.9,"The text promotes a racial ideology and suggests ingroup unity, which are characteristics of the 'Incitement to Violence' class."
21446,irony,0.9,"The text uses humor and sarcasm to demean women, comparing them to cheap wine with ugly boxes that leak. This metaphorical dehumanization and the use of humor to attack a protected class aligns with the 'Irony' category of implicit hate speech."
18545,white_grievance,0.9,"The text implies that the decline of Detroit is symbolic of the decline of white civilization, expressing frustration over a perceived loss of privilege and casting white people as victims, which fits the definition of 'White Grievance.'"
18267,incitement,0.9,"The text mentions 'Hitler' and 'revere him today,' which suggests a positive association with a known hate figure. This fits into the category of incitement to violence by elevating known hate ideologies. The use of ':)' could indicate irony, but the overall context and positive reference to Hitler make it more likely to be an attempt to normalize or elevate a hateful ideology."
10862,white_grievance,0.88,"The text mentions 'anti white racism' and 'we have a right to exist,' indicating a defensive stance against perceived anti-white sentiment. The phrase 'stop your hate' suggests that the speaker feels victimized by anti-white sentiment. This aligns with the 'White Grievance' category, which includes frustration over perceived anti-white sentiment and positions white people as victims. The text does not use irony, stereotypes, or threats, nor does it imply inferiority or incite violence."
21150,irony,0.93,"The text uses sarcasm to mock the serious issue of AIDS in Africa, which is a form of irony. The sarcastic phrase 'save millions of mosquitoes from dying needlessly from AIDs' clearly demeans a protected class, fitting the definition of irony in the taxonomy."
19554,stereotypical,0.9,The text spreads misinformation and perpetuates stereotypes about Muslims by suggesting that Sharia law is incompatible with civilization.
16817,stereotypical,0.9,"The text associates black crowds with making southern whites uncomfortable, which is a negative stereotype. While there is an element of white grievance, the primary focus is on the negative impact of black crowds, making 'Stereotypes and Misinformation' the most likely classification."
18003,stereotypical,0.9,"The text mentions a 'Jewish Harvard professor' and the idea of 'abolishing the white race,' which spreads misinformation about the individual's views and could be used to discredit the individual or group. This fits the category of 'Stereotypes and Misinformation.'"
7098,stereotypical,0.8,"The text 'my 4 reasons to defund amnesty' implies a negative stance towards amnesty programs, which are often associated with immigration. This could perpetuate negative stereotypes about immigrants, aligning with the 'Stereotypes and Misinformation' class."
21195,inferiority,0.9,"The text dehumanizes Jews by comparing them to a bullet, which is a clear indicator of inferiority language. The sarcastic tone is used to mask the dehumanization, making it a subtle but powerful form of hate speech."
19886,irony,0.95,"The text uses sarcasm to ridicule the concept of inclusivity in sports, suggesting that it is absurd to have competitions where the winners are those who perform the worst. This fits the Irony category of implicit hate speech, as it demeans a protected class (people with disabilities) through sarcastic language."
7048,white_grievance,0.9,"The text uses dehumanizing language such as 'non-white invaders' and hashtags like '#expeltheinvaders' and '#withjewswelose,' indicating a sense of grievance and a call to action against non-white individuals and Jews. This aligns with the characteristics of 'White Grievance.'"
11694,white_grievance,0.9,"The text expresses frustration over the perceived lack of unity among non-whites and casts whites as the real victims, which fits the definition of 'White Grievance.'"
879,white_grievance,0.85,"The phrase 'white pride worldwide' suggests a strong emphasis on white identity and unity, which aligns with the theme of white people feeling marginalized or victimized."
20010,threatening,0.9,"The text suggests that undocumented immigrants should leave the country, which is a form of intimidation. The use of 'illegal' and the sarcastic tone are secondary aspects."
8214,irony,0.9,"The text uses sarcasm to criticize the way certain incidents are being reported, implying that radical Islamic terrorism is being misrepresented as random acts by drunk Asian individuals. This fits the 'Irony' category, which refers to the use of sarcasm, humor, and satire to attack or demean a protected class or individual."
16564,inferiority,0.9,"The text 'yes and give it to the white deserving poor' implies that white people are more deserving, suggesting a sense of superiority and entitlement. This aligns with the 'Inferiority Language' category, which includes language that implies one group is inferior to another and elevates the in-group's superiority."
15303,stereotypical,0.85,"The text 'meaning 1 white for every 30 ?' implies a negative stereotype or misinformation about the demographic distribution, suggesting that white people are underrepresented. This fits well into the category of 'Stereotypes and Misinformation.'"
15424,stereotypical,0.9,"The text perpetuates a stereotype about 'jewish media' having power and creates a sense of victimhood for 'alternative media,' which aligns with 'Stereotypes and Misinformation.'"
7550,irony,0.9,"The text uses hashtags to document bigotry against Muslims, which is a form of irony. The mention of '#jewish #antihate' could also be a form of irony, as it seems to be highlighting a contradiction or frustration."
2455,white_grievance,0.8,"The text primarily focuses on the victimhood of white children, which is a clear indicator of white grievance. The elements of incitement and stereotyping are secondary."
21210,irony,0.9,"The text uses humor to demean the WNBA, which is a protected class (women). This aligns well with the category of 'Irony,' as it uses sarcasm to attack or demean a protected class."
20306,threatening,0.85,"The text calls for deportation, which is a form of intimidation and threat to the rights of immigrants. The phrase 'Obama's illegal law' suggests misinformation or a stereotype, but the primary focus is on the threatening nature of the call for deportation."
1055,irony,0.9,"The text uses a sarcastic tone to mock the false claim that 'obama is a jew.' The hashtags and the phrase 'who'da thunk it' reinforce the ironic intent, making 'Irony' the most appropriate classification."
10219,irony,0.95,"The text uses sarcastic language and attribution to a 'zionist' to mask the speaker's support for white nationalism, which fits the category of irony in implicit hate speech."
5111,inferiority,0.88,"The text implies that the 'aryan race' is superior, which dehumanizes and suggests inferiority of other races."
20196,threatening,0.9,"The text advocates for the deportation of an individual based on perceived negative attributes and emphasizes a forceful and permanent removal. This conveys a speaker's commitment to the target's pain and removal, aligning with the 'Threatening and Intimidation' class."
3270,white_grievance,0.9,"The text mentions 'white guilt' and the idea of teaching it to kids, which suggests a frustration over perceived privilege and casting majority groups as victims. This aligns well with the 'White Grievance' category."
6463,white_grievance,0.88,"The text mentions 'whites founded the country' and 'anti-white racists,' which suggests a sense of grievance and frustration over perceived anti-white sentiment. This aligns with the 'White Grievance' category. While there is a sarcastic tone, the primary intent is to express frustration over perceived unfair treatment of whites."
5233,stereotypical,0.8,"The text mentions a 'Hitler-era vacation resort,' which could be seen as promoting a negative stereotype or misinformation, especially if it is used to glorify that era. This fits the category of 'Stereotypes and Misinformation.'"
2836,white_grievance,0.85,"The text mentions Jared Taylor, a figure known for his controversial views on race and white nationalism. The phrase 'white man's disease' and 'pathological altruism' suggests a critique of the white community's behavior. The hashtags #race, #tpot, and #tcot indicate a political and racial context, and the phrase 'a must read' implies endorsement of Jared Taylor's views. The language does not explicitly incite violence or use inferiority language but rather points to a sense of grievance among the white community, aligning with the 'white_grievance' category."
16633,white_grievance,0.9,"The text reflects a sense of identification with the 'alt right,' which is often associated with white supremacist ideologies. The speaker's alignment with this controversial political label suggests a sense of grievance or frustration with the current political climate, fitting the 'White Grievance' category. The lack of explicit violence, dehumanization, or irony rules out other categories."
16096,incitement,0.85,"The phrase 'hail our people!' is a strong indicator of incitement to violence. It flaunts ingroup unity and power, which is characteristic of this category. The rest of the text, while ambiguous, does not contradict this classification. The experts agreed that the use of 'hail' in this context is a call to rally around a particular group, which aligns with the incitement category."
21223,irony,0.9,"The text uses humor to demean Muslims by associating them with terrorism, fitting the category of 'Irony.'"
9737,inferiority,0.95,"The text mentions 'racial IQ,' 'r selection,' and 'evolutionary psychology,' which are often used to imply inherent differences and inferiority based on pseudoscientific claims. The phrase 'it goes way deeper than skin' suggests a deeper, possibly genetic or biological, basis for racial differences, fitting well with the definition of 'Inferiority Language.'"
13741,incitement,0.9,"The text mentions a 'white neoconservative revolution,' which strongly suggests a call to action or a movement. The term 'revolution' is often associated with significant, potentially violent change, making 'Incitement to Violence' the most likely class."
19507,inferiority,0.9,"The text uses dehumanizing language to describe a group of people, comparing them to 'feral inbred barbarians.' This language implies inferiority and is a clear example of dehumanization, which is a strong indicator of 'Inferiority Language.'"
20683,threatening,0.82,"The text's aggressive tone and call for imprisonment suggest a threatening and intimidating intent, even though the target is unclear. The lack of specificity makes other categories less likely."
8667,white_grievance,0.9,"The text focuses on the perceived victimhood of the white race, using terms like 'white genocide' and the 'Kalergi plan,' which are common in white supremacist narratives. This aligns closely with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
15331,white_grievance,0.88,"The text mentions 'america's roots are white nationalism,' which suggests a narrative of white grievance and the idea that the majority group (whites) are the real victims or the true Americans. The hashtags '#redpillamerica' and '#makewamericanschooseiftheywatobeamerican' imply a call to action or a sense of urgency, which could be interpreted as incitement to violence or at least a strong call to action. However, the primary focus is on white grievance."
10904,white_grievance,0.9,"The text expresses frustration over the perceived bias against white people while ignoring issues with other groups, which aligns with the 'White Grievance' category."
20114,threatening,0.85,"The text 'send them back!!' implies a removal of rights or opportunities, which is a form of intimidation."
183,white_grievance,0.8,"The text contains the hashtag '#defundnfl' and the phrase 'stop paying to make people who hate you your nation your people rich,' which suggests a grievance against a perceived privileged group (NFL players) who are seen as ungrateful or hostile towards the majority group. The hashtag '#wakeupwhiteman' further emphasizes the idea that white people are being victimized, aligning with the concept of 'White Grievance.'"
13012,stereotypical,0.9,"The text uses irony to deliver a message that is heavily reliant on stereotypes and misinformation. The primary intent is to spread negative stereotypes about a group of people, with irony serving as a tool to make the message more subtle."
20331,threatening,0.9,"The text 'yes now! deport these leaches!' uses dehumanizing language ('leaches') and calls for the removal of a group of people ('deport'), which is a clear form of threatening and intimidation. The primary intent is to intimidate and threaten, making 'threatening' the most appropriate classification."
19789,inferiority,0.9,"The text uses sarcasm to dehumanize the target, implying they are diseased or contaminated, which fits the 'Inferiority Language' category."
7935,white_grievance,0.9,"The phrase 'keep it white' implies a desire to maintain racial purity and reflects a frustration over perceived loss of privilege, which are key characteristics of 'White Grievance'."
16883,stereotypical,0.85,"The text questions the loyalty of Muslims to the constitution, implying that they might prioritize Sharia law over it. This spreads misinformation and stereotypes Muslims as disloyal or extremist, fitting the category of 'Stereotypes and Misinformation'."
19623,inferiority,0.85,"The text compares the achievements of 'white euros' with the perceived failures of 'blacks,' implying that one group is inferior to the other. This fits the category of 'Inferiority Language' because it demeans one group by comparing their capabilities."
8694,white_grievance,0.9,"The text expresses frustration over the concept of white privilege and implies that the person being addressed is following something negative, which aligns with the characteristics of 'White Grievance.'"
5973,stereotypical,0.9,"The text associates Muslims with negative attributes such as violence and terrorism, spreading misinformation and reinforcing stereotypes. The language used, such as 'what do those muslims want ? to kill jews' and 'jew killers,' clearly fits the category of 'Stereotypes and Misinformation.'"
5435,stereotypical,0.85,"The text suggests that black people are inherently violent and mentally unstable, which are negative stereotypes. The phrase 'disarming black people' implies that black people are a threat, and 'reviving insane asylums' suggests that they are mentally unstable. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes such as crime or mental instability."
760,white_grievance,0.9,"The text suggests that there is a conspiracy by Jews to change the demographic makeup of America, which aligns with the 'White Grievance' category. This narrative often portrays majority groups as victims and implies that minority groups are receiving undue privileges or are responsible for societal changes that are perceived as negative. The language used is indicative of frustration over perceived threats to the majority group's status, which is a key characteristic of white grievance."
17674,stereotypical,0.9,"The text uses the term 'jihad attack' and describes it as 'savage,' which associates Muslims with violence and savagery. This fits well into the category of 'Stereotypes and Misinformation' as it feeds into negative stereotypes about Muslims."
20947,irony,0.92,"The text uses sarcasm and humor to demean a Thai girl, which fits the 'Irony' category. The sarcastic twist at the end is a strong indicator of irony, and no other category fits as well."
20251,threatening,0.9,"The text 'take her money, fine her, and deport her dependents too' suggests punitive actions that could be seen as threatening and intimidating, especially if the target is a protected class. The mention of deportation hints at targeting based on immigration status, which is a protected characteristic."
11530,irony,0.9,"The text uses rhetorical questions to highlight issues within the white community and interracial dating, which is a form of irony. It does not explicitly demean, threaten, or incite violence against any group."
20036,inferiority,0.9,"The text uses the term 'illegals' and implies that this group has no rights, which is a form of dehumanization and denial of their humanity. This aligns with 'Inferiority Language' as it implies that the group is inferior and not deserving of legal rights."
19410,inferiority,0.9,"The text uses the derogatory term 'idiots' and compares a group to 'orthodox muslims,' implying they are worse. This dehumanizes the targeted group, fitting well under 'Inferiority Language.'"
