post_id,implicit_class,confidence,explanation
7117,stereotypical,0.85,"The text uses coded language and abstract references to convey prejudicial attitudes towards various groups. The term 'neo-nerds' could be a coded reference to 'neo-Nazis,' and the mention of 'blm & anquifa' in a negative context aligns with common racist and anti-leftist sentiments. The phrase 'sissy terrorists' combines a homophobic slur with the concept of terrorism, indicating a derogatory attitude towards both LGBTQ+ individuals and terrorists. The 'rebel flag' reference could be interpreted as a symbol of white supremacy and racism, given its association with the Confederate flag. The statement 'not a white supremacist hate the kkk' could be a disingenuous attempt to distance oneself from overt racism while still expressing racist sentiments. This aligns with the 'Stereotypes and Misinformation' class, which associates protected classes with negative attributes such as crime or terrorism."
18227,stereotypical,0.9,"The text 'the muslim was racist.' uses the definite article 'the' before 'Muslim,' which implies a generalization about all Muslims. This generalization suggests that the speaker is making a broad, negative statement about an entire group based on the actions of one individual. This aligns with the definition of implicit hate speech, specifically the category of 'Stereotypes and Misinformation,' which associates a protected class with negative attributes. The use of 'the' before 'Muslim' indicates a stereotypical view, implying that all Muslims are racist, which is a negative attribute."
9281,incitement,0.85,"The text uses coded language and abstract references to promote prejudice against white people. The phrase 'white problem' stereotypes white people as the cause of racial issues, and the hashtag '#chasingdownwhites' suggests a call for action that implies harmful intent. The historical context of the phrase 'final solution' is particularly alarming, as it echoes the Nazi term for the Holocaust, suggesting an extreme and violent approach. This aligns with the 'Incitement to Violence' class, which includes flaunting ingroup unity and power or elevating known hate groups and ideologies."
4034,other,0.9,"The text does not fit neatly into any of the predefined categories of implicit hate speech. It subtly critiques the 'alt right' label by suggesting that 'identitarianism' is a more viable option, using 'Identity Evropa' as an example. This critique implies that the 'alt right' label is less acceptable or successful, but it does not explicitly promote violence, inferiority, irony, stereotypes, or threats. Therefore, it is best classified as 'other'."
19481,stereotypical,0.85,"The text uses the term 'illegal aliens,' which is often considered dehumanizing and stigmatizing towards undocumented immigrants. The phrase 'majority filled/overrun' suggests that undocumented immigrants are the primary cause of the overpopulation issue, implying that their presence is problematic. The rhetorical question format and the use of 'kinda backwards' suggest that the situation is unjust or unfair, but the blame is placed on the immigrants rather than the system. This aligns with the features of implicit hate speech, including coded language and stereotypes."
20128,threatening,0.85,"The text 'baltimore don't you have enough problems get illegals out & apparently the prosecutors giving this type of advice need to be fired' contains elements that convey a speaker's commitment to the removal of immigrants and prosecutors, implying a violation of their rights and freedoms. The phrase 'get illegals out' directly calls for the removal of immigrants, suggesting that their presence is problematic. The phrase 'apparently the prosecutors giving this type of advice need to be fired' implies that prosecutors are doing something wrong and should be removed from their positions. The overall tone is aggressive and suggests that both immigrants and prosecutors are causing issues that need to be addressed, which aligns with the 'threatening and intimidation' class."
18275,irony,0.85,"The text 'this is & she is jew . perfect articulation . bold' contains subtle derogatory language towards the person's Jewish identity. The use of 'jew' as a noun rather than 'Jewish' as an adjective can be seen as disrespectful or dehumanizing. The positive descriptors 'perfect articulation' and 'bold' could be sarcastic or ironic, further emphasizing a negative undertone. This aligns with the 'Irony' class, which refers to the use of sarcasm, humor, and satire to attack or demean a protected class or individual."
19953,irony,0.85,"The text 'show me in the constitution where it ever addresses sodomites and lesbians getting married' uses sarcasm and a rhetorical question to demean and attack LGBTQ+ individuals. The use of derogatory terms like 'sodomites' and 'lesbians' in a sarcastic manner aligns with the characteristics of irony, which is commonly used to mask hatred and extremism. The text does not explicitly incite violence, promote white grievance, or use inferiority language, stereotypes, or threats. Therefore, the most likely classification is irony."
18300,white_grievance,0.9,"The text uses the term 'white genocide,' which is a known conspiracy theory used by white supremacists to frame non-white immigration as a deliberate attempt to eliminate the white race. This framing dehumanizes and demonizes non-white immigrants, promoting a racial supremacy ideology. The text implicitly promotes prejudice against non-white immigrants without using explicit hate language. This aligns with the 'White Grievance' class, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
20580,threatening,0.9,"The text 'we don't need their permission 2 take their ppl back. bring 2 border & throw them back. enough of this being civil 2 uncivilized countries' uses coded language to advocate for aggressive actions, specifically forced deportation, against people from 'uncivilized countries.' The language suggests a commitment to violating the rights and freedoms of the targeted group, which aligns with the 'Threatening and Intimidation' class of implicit hate speech. The use of phrases like 'throw them back' and 'enough of this being civil' implies a threat to the target group's well-being and dignity, making this the most likely classification."
21402,other,0.95,"The phrase 'Go back to China' is often directed at individuals of Asian descent, regardless of their actual nationality. It carries a derogatory and exclusionary connotation, suggesting that the person should leave and return to their supposed country of origin. This interpretation aligns with the category of 'Other Implicit Abuse,' where the statement is used to imply that someone does not belong. The phrase explicitly calls for the person to perform an action—to leave and go back to China. This interpretation fits under the subtype of implicit abuse known as 'Call for Action,' where the statement urges a harmful or discriminatory action against a group or individual. The implication is that the person does not belong and should leave, which is inherently discriminatory."
2701,irony,0.9,"The text uses sarcasm to criticize and insult someone's anti-Semitic views, which is a form of implicit hate speech. The sarcastic tone and the juxtaposition of the person's anti-Semitic views with the suggestion that they should speak on a panel about anti-Semitism imply a prejudicial attitude without using overt slurs or explicit hate language. This aligns with the 'Irony' class, which refers to the use of sarcasm, humor, and satire to attack or demean a protected class or individual."
19533,stereotypical,0.85,"The text 'heaven forbid we have strict immigration laws like japan send them all here with our open' uses coded language and abstract references to convey a derogatory attitude towards immigrants. The phrase suggests that strict immigration laws are desirable to keep immigrants out, which aligns with the 'Stereotypes and Misinformation' class. It associates immigrants with negative attributes, implying they are undesirable and should be kept out, which is a form of stereotyping."
21196,inferiority,0.95,"The text uses coded language and abstract references to dehumanize Black people. The statement 'That implies they are people' suggests that the speaker does not consider Black people to be fully human, which is a form of dehumanization. The use of the term 'negro,' which is outdated and offensive, further supports this interpretation. The speaker's use of sarcasm and potential provocation also contribute to the implicit hate speech. This aligns with the 'Inferiority Language' class, which includes dehumanization and dominance."
19812,stereotypical,0.9,"The text suggests that immigrants are exploiting the system by having multiple children to avoid deportation, which is a negative stereotype. The exaggerated number '5 US-born kids' reinforces this stereotype, implying that immigrants are manipulative and taking advantage of the system. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes."
5539,white_grievance,0.95,"The text 'white supremacist society ? where ? whites are the most oppressed group in the us . #noguilt' fits the 'White Grievance' category. The statement 'whites are the most oppressed group in the us' aligns with the definition of white grievance, which includes frustration over perceived privilege of minority groups and casting majority groups as the real victims of racism. The hashtag '#noguilt' reinforces this grievance by suggesting that the speaker feels justified in this belief and does not feel guilty about it. The rhetorical questions 'white supremacist society ? where ?' imply a denial of the existence of white supremacy, further supporting the idea of white grievance."
16318,stereotypical,0.9,"The text 'snacks for thought : why don't middle class black people vacation in trailer parks ?' targets a specific demographic group ('middle class black people') and implies a generalization about their vacation preferences. By framing it as a rhetorical question, the text suggests an underlying assumption or stereotype about the group's behavior or preferences, which can be seen as a form of implicit abuse by reinforcing stereotypes. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes or misinformation that feeds stereotypes."
17273,inferiority,0.85,"The text uses the term 'white race-traitors,' which is implicitly abusive and dehumanizing, targeting individuals based on their perceived racial identity and political stance. This aligns with the 'Inferiority Language' class, which includes dehumanization and toxification, both early warning signs of genocide. The term 'white race-traitors' implies that certain individuals are inferior due to their perceived betrayal of their racial group, which fits the criteria for this category."
20008,inferiority,0.95,"The text contains a dehumanizing metaphor comparing Jews to lice, which is a form of dehumanization commonly used in anti-Semitic rhetoric. This comparison is indirect but clearly conveys prejudicial attitudes towards Jews, aligning with the 'Inferiority Language' class which includes dehumanization and toxification."
9468,stereotypical,0.9,"The text equates 'far left white racists' with the KKK and 'black #racists' with BLM, using coded language and stereotypes to imply that these groups are equally racist. The inclusion of '(dem)' adds a political layer, suggesting that racism is prevalent within the Democratic Party. The phrase 'c the patte' could be interpreted as 'see the pattern,' further reinforcing the stereotypes and promoting prejudice. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes and uses misinformation to feed stereotypes."
21098,stereotypical,0.95,"The text uses a historical fact related to the Holocaust as a stereotype, implying that all Jewish people might have such tattoos. By using this stereotype in a humorous context, the text trivializes a traumatic historical event, making it derogatory and abusive. This aligns with the definition of implicit hate speech, as it uses coded language and stereotypes to convey prejudicial attitudes."
18667,irony,0.9,"The text uses sarcasm and irony to convey a message that disarming black people would lead to their harm. The statement 'if i wanted black people to die i wouldn't support disarming them' is structured in a way that the literal meaning is the opposite of the intended meaning, implying that disarming them would actually lead to their deaths. The use of the hashtag #nra and the context of gun rights debates further supports this interpretation. The text does not fit well into other categories such as white grievance, incitement to violence, inferiority language, stereotypes and misinformation, or threatening and intimidation."
18271,incitement,0.9,"The text 'thinks immigs r in cnflct w white america wants violent extra-political activities #immigration' suggests a desire for violent actions against immigrants, which aligns with the 'Incitement to Violence' class. The use of the hashtag '#immigration' contextualizes the target group as immigrants, and the mention of 'violent extra-political activities' explicitly indicates a call for violence. This interpretation is supported by the definition of implicit hate speech, which uses coded language and abstract references to promote prejudice and violence."
4216,incitement,0.85,"The text 'it's about memeing everyone into accepting america as white supremacist' suggests an active effort to normalize and propagate white supremacist ideology through the use of memes. This aligns with the definition of implicit hate speech, as it uses coded language and abstract references to promote prejudice without using overt slurs or explicit hate language. The text flaunts ingroup unity and power by promoting white supremacist ideology, which fits the 'Incitement to Violence' category. The language is subtle but clearly aims to elevate a known hate ideology, which is a form of incitement."
12309,stereotypical,0.9,"The text 'did he condemn the somali who murdered a ' white woman ? why are they even here ?' uses rhetorical questions to generalize a crime to the broader Somali community, implying that Somalis are a threat and questioning their presence in the country. This aligns with the 'Stereotypes and Misinformation' class, as it associates a protected class (Somalis) with negative attributes (crime) and uses misinformation to feed stereotypes. The language and intent suggest a high likelihood of this classification being correct."
5918,stereotypical,0.9,"The text 'do they never condone the actions jihads do based on quran i just don't get it' uses coded language and abstract references to associate Islam with violence, which is a form of implicit hate speech. The rhetorical question format and the phrase 'i just don't get it' can be interpreted as a means to provoke a reaction and insult Muslims by implying that their religious teachings support violence. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes such as terrorism."
6136,threatening,0.85,"The text 'keeping jihadis at bay is more important than free speech' subtly promotes the idea that a specific group ('jihadis') poses a threat, thereby justifying the suppression of their rights. This aligns with the 'Threatening and Intimidation' class, which involves conveying a commitment to the target's pain, injury, damage, loss, or violation of rights. The statement implies that the rights of this group can be violated for the sake of security, which is a form of intimidation and threat to their freedoms."
3429,stereotypical,0.95,"The text 'one more cop shot by a muslim . it was a woman so mainstream media doesn't care to report ...' portrays Muslims as violent and responsible for criminal acts, reinforcing negative stereotypes. The dismissive attitude towards media reporting practices further stigmatizes Muslims. This aligns with the definition of implicit hate speech, which uses coded language and stereotypes to convey prejudicial attitudes. Therefore, the most likely class is 'stereotypical'."
19641,inferiority,0.9,"The text uses coded language to dehumanize Muslims by associating them with the term 'monsters,' which is a form of inferiority language. This subtle language relies on cultural and social knowledge to interpret, making it implicitly abusive. The phrase 'the problem is not muslims but islam, which makes monsters' suggests that Islam, and by extension Muslims, are inferior and dangerous, aligning with the characteristics of inferiority language."
16225,threatening,0.9,"The text 'my child cannot pray in public schools where is the outrage #islamistheproblem deport islam' contains elements that strongly suggest a threatening and intimidating stance towards Muslims. The phrase 'deport islam' is a direct call for the removal of Muslims, which is a hostile and discriminatory action. This aligns with the 'Threatening and Intimidation' class, which involves a commitment to the target's pain, injury, damage, loss, or violation of rights. The hashtag '#islamistheproblem' further reinforces the blame on Islam, contributing to the threatening tone. The overall intent of the text is to convey a sense of grievance and a call for action against Muslims, making 'Threatening and Intimidation' the most likely classification."
21443,stereotypical,0.95,"The text uses coded language and stereotypes to convey prejudicial attitudes towards people from Arabic countries by associating them with ISIS and chaotic situations. This indirectly promotes prejudice without using overt slurs or explicit hate language, which fits the 'Stereotypes and Misinformation' category."
3209,stereotypical,0.85,"The text subtly criticizes Antifa by implying that they are the ones causing incidents when they rally. The phrase 'groups like' is vague and could be interpreted as a way to avoid directly naming the groups being criticized. The mention of 'other #antifa groups' could be seen as singling out Antifa for criticism. The statement 'without incident' could imply that incidents have occurred when Antifa is involved, but not when other groups rally. The context and cultural knowledge might suggest that Antifa is often associated with violence or disruption, making the statement a subtle criticism. This aligns with the 'Stereotypes and Misinformation' class, as it associates Antifa with negative attributes such as causing incidents or violence."
965,irony,0.85,"The phrase 'white lives matter' is historically used to dismiss the concerns of the Black Lives Matter movement, implying that the focus on racial injustice against Black people is unnecessary. The addition of 'reads of boomer' suggests a sarcastic or dismissive tone, which aligns with the use of irony to demean or attack a protected class. This classification is supported by the context and the historical usage of the phrase."
17915,white_grievance,0.9,"The text 'i have lived this a know what is in-store for all whites . i've seen our woman raped and brothers beat with 2x4s . blacks and browns hate us .' clearly falls under 'White Grievance.' It expresses frustration and a sense of victimhood among whites, portraying them as targets of violence by 'blacks and browns.' The language is emotive and vivid, aiming to incite fear and animosity, which aligns with the characteristics of 'White Grievance' as described in the taxonomy."
7904,inferiority,0.85,"The text suggests that interracial relationships should be prohibited, implying that one racial group is inferior to another. The justification 'we are a minority compare' reinforces the idea that being a minority is a reason to avoid interracial dating, which is a form of inferiority language. This language dehumanizes and toxifies the target group, aligning with the characteristics of the 'inferiority' class."
4744,stereotypical,0.85,"The text uses derogatory language ('lib degenerate') to insult Milo and his perceived political shifts, which can be seen as an indirect way of promoting prejudice against liberals. The use of coded language and stereotypes suggests an implicit prejudicial attitude. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes."
11441,incitement,0.85,"The text 'do you want white people to die out?' can be interpreted as a call for action, implying a harmful outcome directed towards white people. The phrase 'die out' suggests an extreme and harmful outcome, and the question format can be seen as a provocation to consider or support the idea of white people becoming extinct. This aligns with the subtype of implicit abuse known as 'Call for Action,' where the statement encourages or suggests a harmful action. While it does not explicitly incite violence, it implicitly suggests a harmful outcome, which fits the 'Incitement to Violence' category."
8595,white_grievance,0.95,"The text 'because they're anti-white . they have hatred for our whiteness . because they see a rise in white identity and whites shedding their guilt .' clearly fits into the 'White Grievance' category. The language expresses frustration and a sense of victimhood among white people, who feel unfairly targeted and vilified by other groups. The phrases 'anti-white' and 'hatred for our whiteness' convey a sense of persecution, and the mention of 'whites shedding their guilt' suggests a belief that white people have been unfairly burdened with guilt and are now reclaiming their pride. This aligns with the definition of 'White Grievance,' which includes casting majority groups as the real victims of racism."
3156,stereotypical,0.9,"The text 'elin krantz : just another dead white liberal female raped to death by non-white invader | more : via' uses coded language and stereotypes to dehumanize and portray non-white individuals as violent and dangerous. The phrase 'non-white invader' generalizes and dehumanizes non-white individuals, reinforcing negative stereotypes and inciting fear and hatred. The context and language strongly suggest a prejudicial intent, which aligns with the 'Stereotypes and Misinformation' class of implicit hate speech."
21472,irony,0.9,"The text uses sarcasm and satire to trivialize the seriousness of sexual assault by comparing false rape accusations to the fable of 'The Boy Who Cried Wolf.' This comparison suggests that rape accusations are often false and not to be believed, which can be seen as promoting prejudice against victims of sexual assault. The use of irony in this context is a form of implicit hate speech, as it masks the underlying message of disbelief and dismissal towards victims."
13137,inferiority,0.95,"The text uses statistical comparisons and coded language to imply the inferiority of Jewish people compared to 'young white men.' The phrase 'you Jews are only 2%' is derogatory and relies on cultural and social knowledge to imply inferiority. The comparison to 'high IQ, high agency, creative young white men' further emphasizes the abusive implication by suggesting that Jewish people lack these qualities. The text's structure and wording are crafted to be provocative and offensive, clearly fitting the 'Inferiority Language' class."
21471,inferiority,0.95,"The text 'Brace yourself, Christmas is coming soon Get your GF now or they will run out of supply' contains implicit abuse by dehumanizing women, likening them to objects or commodities that can be depleted. The phrase 'they will run out of supply' treats women as objects or commodities, which is dehumanizing. The use of 'GF' (girlfriend) in this context implies that women are interchangeable and can be 'acquired' like products. This interpretation aligns with the subtype of implicit abuse known as Dehumanization, which falls under the 'Inferiority Language' class."
13601,irony,0.9,"The text uses sarcasm and a condescending tone to demean Black individuals. The phrase 'little black people' is diminutive and dehumanizing, while 'mighty white antifa warriors' and 'lol' add a sarcastic layer, fitting the criteria for the 'Irony' class. The text does not explicitly incite violence, threaten, or express white grievance, and it does not solely rely on stereotypes or inferiority language without the sarcastic element."
19861,stereotypical,0.95,"The text 'believe this is a great idea!!! drug money can build the wall and then some.' perpetuates racial or ethnic stereotypes by associating certain groups with drug trafficking and criminal activity. The phrase 'drug money' is often stereotypically associated with certain ethnic or national groups, and the mention of 'building the wall' suggests a border wall, which is often a contentious issue related to immigration. The combination of these elements implies that the groups associated with drug trafficking (likely immigrants or people from certain countries) could be exploited to fund the wall. This generalization and stereotyping is a form of implicit abuse, fitting the 'Stereotypes and Misinformation' category."
17776,irony,0.85,"The text 'can't wait to take the tunnel in and out of mexico !' uses sarcasm to demean undocumented immigrants. The term 'tunnel' is a euphemism for illegal border crossings, and the phrase 'can't wait' suggests a mocking attitude towards the issue. This aligns with the 'Irony' class, which involves using sarcasm, humor, or satire to attack or demean a protected class or individual."
19139,stereotypical,0.95,"The text perpetuates racial or ethnic stereotypes by portraying a specific group as violent and criminal. The terms 'initiation murders' and 'hunted then murdered' suggest that a specific group is being depicted as engaging in criminal behavior. The reference to 'slave codes' implies a racial or ethnic group historically subjected to oppressive laws. The hashtag '#truefacts' reinforces the stereotype, suggesting that the speaker believes this portrayal to be factual. This aligns with the Perpetrators subtype of implicit abuse, where a group is depicted as responsible for crimes or immoral acts."
2590,stereotypical,0.9,"The text uses coded language and stereotypes to imply that Anglo women who have abortions are not truly Anglo, promoting prejudicial attitudes towards women based on their behavior and perceived racial identity. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes and feeds stereotypes."
12264,stereotypical,0.9,"The text subtly reinforces stereotypes about Muslims and feminists by presenting the claim as unusual or unbelievable. The phrase 'believe it or not' suggests that the claim is out of the ordinary, and the specific mention of a 'white woman' converting to Islam could be seen as reinforcing stereotypes about who typically converts to Islam. The claim that 'Islam is a feminist religion' is presented in a way that implies it is an unusual or unbelievable perspective, subtly perpetuating negative stereotypes about both Muslims and feminists by suggesting that their beliefs are incompatible."
13049,irony,0.9,"The text uses sarcasm and humor to mock and deride the concept of safe spaces and the group 'gay white male atheist feminists.' The use of the hashtag '#altright' suggests an alignment with far-right ideologies, which often use irony to mask their hatred and extremism. The term '#safespace' is used in a context that implies ridicule, and the phrase 'gay white male atheist feminists' is a generalization that stereotypes a diverse group of people, which can be seen as a form of implicit abuse through irony."
6178,inferiority,0.85,"The text advocates for a nationalist movement that is exclusive to white people and their children, implying that other racial or ethnic groups are not welcome or included in this vision of the nation. The emphasis on 'white people and their children' as the focus of the nationalist idea implies that they are seen as more important or deserving than other groups, suggesting a belief in racial supremacy. This aligns with the 'Inferiority Language' class, which includes language that implies one group or individual is inferior to another, and it can include dehumanization and declarations of superiority of the in-group."
15269,irony,0.9,"The text uses sarcasm to convey prejudicial attitudes towards Jewish people. The statement 'jews are known for bravery' is sarcastic and generalizes a characteristic to a group, while 'they try to pass as white' implies a negative stereotype or criticism. The mention of moving to Israel but choosing to 'pass as white' reinforces the sarcastic tone, suggesting that the author does not believe Jews are brave but rather are trying to assimilate, which is meant to be insulting. This aligns with the 'Irony' class, which refers to the use of sarcasm, humor, and satire to attack or demean a protected class or individual."
169,inferiority,0.85,"The text 'us should have leaders this brave rt :  "" i don't want blacks in estonia ; this is a white country "" "" via ""' contains language that implies the inferiority of Black people by suggesting they do not belong in Estonia, which is described as a 'white country.' The retweet and praise for the sentiment indicate agreement with this racist statement, which dehumanizes and denies the humanity of Black people. This aligns with the 'Inferiority Language' class, which includes dehumanization and declarations of superiority of the in-group."
13805,stereotypical,0.9,"The text generalizes about different racial groups, attributing specific behaviors or characteristics to them, which can be seen as stereotypical beliefs. The use of broad categories like 'whites,' 'asians,' and 'south asians' without specifying individuals or contexts, and the attribution of 'squirming' to 'whites' and 'competition' to 'asians' and 'south asians,' suggests a stereotypical view of these groups. The statement 'all sense of supremacy is dead!' reinforces a stereotypical view of 'whites' as traditionally superior."
12315,stereotypical,0.9,"The text 'do you think those bars on the windows are to keep out all the white people?' suggests a negative stereotype about white people being a threat, which aligns with the 'Stereotypes and Misinformation' class. The rhetorical nature of the question implies a discriminatory message without explicitly using hateful language, fitting the criteria for implicit hate speech."
8805,stereotypical,0.9,"The text uses coded language and stereotypes to convey a negative message about Jewish people and white people. The phrase 'jewish-dominated' generalizes Jews as having control or dominance, which is a common stereotype. The phrase 'increasingly anti-white' suggests a negative generalization about a group, reinforcing stereotypical beliefs. The combination of these phrases implies a hostile attitude towards both Jewish and white people, suggesting prejudice and discrimination."
5343,stereotypical,0.9,"The text generalizes the behavior of white Americans and implies that they are gullible or easily manipulated, which is a form of implicit hate speech through the use of stereotypes. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes."
7520,stereotypical,0.9,"The text generalizes a group based on their skin color and implies that they have not contributed to the advancement of the human race, which is a form of implicit abuse through stereotyping. The rhetorical nature of the questions suggests that the speaker does not expect a genuine answer but rather aims to insult or criticize. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes and uses misinformation to feed stereotypes."
3770,stereotypical,0.9,"The text uses coded language and stereotypes to incite fear and hatred against black people by portraying them as violent and dangerous. The phrase 'black supremacist' and the description of the attack are abstract references that promote prejudice without using explicit hate language. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes such as crime or terrorism."
7341,stereotypical,0.85,"The text 'well he they would be born white . and most jews were born white .' suggests that Jewish people are not truly white or that their whiteness is conditional, implying a derogatory or stereotypical view. This aligns with the idea of racial purity and exclusion, where certain groups are seen as not fully belonging to a racial category. This fits the 'Stereotypes and Misinformation' class, as it associates a protected class with negative attributes or conditions."
14228,incitement,0.95,"The text 'hitler was germany germans shall rise again !' strongly suggests a call for the resurgence of Nazi ideologies and power, which is directly linked to incitement to violence. The mention of Hitler and the phrase 'Germans shall rise again' elevates nationalism and Nazism, aligning with the definition of incitement to violence. This interpretation is supported by the historical context of Hitler and the Nazi regime, which are associated with extreme violence and atrocities."
9367,stereotypical,0.85,"The text 'watch the  "" greatest story never told "" "" and retweet and dispells the lies that contributes to white hate !""' uses coded language and abstract references to promote a narrative that pits one group against another, specifically targeting 'white hate.' This aligns with the characteristics of implicit hate speech. The phrase 'the greatest story never told' is often associated with Holocaust denial, which falls under the category of 'Stereotypes and Misinformation.' The text encourages the spread of misinformation that feeds stereotypes, making 'stereotypical' the most likely class."
19921,stereotypical,0.9,"The text subtly criticizes other migrant groups by implying they lack positive qualities attributed to Indians, generalizes and stereotypes Indians, and asserts cultural superiority. These elements suggest implicit hate speech through coded language and stereotypes. The text does not fit well into other categories such as 'white grievance,' 'incitement to violence,' 'irony,' 'inferiority language,' or 'threatening and intimidation.' Therefore, the most likely classification is 'stereotypical.'"
8191,white_grievance,0.9,"The text uses the term 'anti-white' to describe those who promote multiculturalism, implying a negative stance against white people. This coded language suggests that multiculturalism is harmful to white people, which aligns with the definition of implicit hate speech by promoting prejudice indirectly. The language fits the 'White Grievance' category as it expresses frustration over perceived harm to white people due to multiculturalism, casting white people as victims."
20916,incitement,0.9,"The text contains multiple elements that incite violence and promote hostility towards protected groups. The phrase 'disrupt, disturb, and defy the enemy' suggests aggressive actions against an unspecified enemy, which could be interpreted as a call to violence. The statement 'It's a shame we stopped bombing you. Die soon, there's a good little faggot' explicitly uses a derogatory slur aimed at the LGBTQ+ community and implies a desire for continued violence. The reference to Trayvon Martin as 'St. Skittles' is derogatory and insensitive, suggesting a wish for more violence against Black teens. Overall, the text uses indirect and coded language to convey prejudicial attitudes and incite violence against protected groups."
12905,stereotypical,0.85,"The text 'yeah shut up . the dems hate white people . they hate the south #jointaddress' uses coded language to promote prejudice against Democrats by accusing them of hating white people and the South. This aligns with the 'Stereotypes and Misinformation' class, as it associates Democrats with negative attributes such as hatred towards a specific group. The dismissive command 'yeah shut up' adds to the hostile tone, and the hashtag '#jointaddress' contextualizes the statement within a significant political event, making it more impactful. The language does not explicitly incite violence, use irony, or threaten, but rather relies on stereotyping Democrats as anti-white and anti-South."
11698,stereotypical,0.85,"The text 'now that you mention it ... maybe a wall at the alabama border isn't such a bad idea .' suggests a physical barrier to separate or exclude a group of people, which is often associated with controversial immigration policies. This implies a stereotypical view that certain groups are problematic and need to be separated, aligning with the 'Stereotypes and Misinformation' class. The use of 'maybe' and 'isn't such a bad idea' softens the directness, but the underlying intent is to associate a group with negative attributes, such as being a threat or problematic, which fits the stereotypical category."
3214,stereotypical,0.9,"The text 'hate  hate  hate ... is this really a religion of peace ?' uses a rhetorical question to cast doubt on the peaceful nature of a particular religion, thereby associating it with negative attributes such as hate. This aligns with the 'Stereotypes and Misinformation' class, which involves associating a protected class with negative attributes. The repetition of the word 'hate' and the rhetorical question are designed to provoke negative emotions and reinforce stereotypes about the religion and its followers."
20839,incitement,0.9,"The text 'If furries wish to identify as animals we should be allowed to hunt them.' uses coded language to suggest violence against a specific group, 'furries.' The phrase 'hunt them' is a clear incitement to violence, even if framed as a joke or expression of frustration. This aligns with the definition of 'Incitement to Violence' in the taxonomy, as it promotes harmful stereotypes and incites fear, which is prohibited by Article 20 of the UN International Covenant on Civil and Political Rights."
4646,stereotypical,0.9,"The text perpetuates stereotypes by suggesting that Jewish people have a collective attitude towards white people, implying that Jewish people will only accept those who are anti-white. This creates a divisive narrative and reinforces negative stereotypes about Jewish people, fitting the 'Stereotypes and Misinformation' class of implicit hate speech."
4870,stereotypical,0.95,"The text 'anonymous hackers or the jewnited states government ? makes me wonder ! #mossad #talmud #usury #frauds #opkkk #jews' contains coded language and abstract references that promote anti-Semitic stereotypes and conspiracy theories. The phrase 'jewnited states government' is a derogatory play on words suggesting Jewish control of the U.S. government. The hashtags '#mossad,' '#talmud,' '#usury,' '#frauds,' and '#jews' reinforce negative stereotypes about Jewish people, implying involvement in espionage, religious manipulation, financial exploitation, and fraudulent activities. The hashtag '#opkkk' could be interpreted as a reference to the Ku Klux Klan, further emphasizing the anti-Semitic and racist undertones. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes and feeds stereotypes."
5837,stereotypical,0.9,"The text 'antifa are isis without the bomb vests' falls under the category of 'Stereotypes and Misinformation'. This is because it associates Antifa with ISIS, a universally condemned terrorist group, thereby stereotyping Antifa as violent and extremist. The comparison is meant to discredit and demonize Antifa by linking them to terrorism, which is a negative attribute. This aligns with the characteristics of implicit hate speech that relies on stereotypes and misinformation to attack a group."
8145,stereotypical,0.9,"The text generalizes the beliefs and preferences of the democratic base, suggesting that they have a specific bias against white people, particularly white men, representing them. This generalization can be seen as a stereotype about the democratic base's attitudes towards race and gender, suggesting that they are biased against white men. The phrase 'especially a white man' singles out white men as particularly unwanted, which can be interpreted as derogatory and promoting prejudice."
13664,irony,0.85,"The text uses sarcasm and humor to demean a protected class, specifically Jewish people, through the use of coded language and historical references. The hashtags '#altright' and '#israelites,' along with the sarcastic tone ('hahah'), suggest a far-right ideology targeting Jewish people. The term 'human capital' further implies a dehumanizing attitude, which aligns with the use of irony to mask hatred and extremism."
3073,stereotypical,0.9,"The text 'bernie will lose to hillary in the south because of black identity politics' suggests that Black voters in the South will vote for Hillary Clinton based on racial identity rather than policy or qualifications. This generalization implies that Black voters are not making informed decisions based on policy or qualifications but are instead driven by racial loyalty, which aligns with the analysis of implicit abuse through stereotypes. Therefore, the most likely class is 'stereotypical'."
20325,incitement,0.9,"The text contains elements that suggest an incitement to violence against Muslim communities. The mention of 'spray pig blood over isis areas' and 'bullets' indicates a desire to intimidate and harm. The inclusion of 'mosques towns' and 'water wells' broadens the target to Muslim communities in general. The use of 'mosquito spray truck 4 disbursement' and 'fear' further suggests a plan to spread fear and violence, aligning with the definition of incitement to violence."
