post_id,class,confidence,explanation
20088,implicit_hate,0.9,"The text uses coded language and abstract references to suggest that immigrants are unwelcome and dangerous, promoting prejudice against them. The phrase 'start dreaming in your home countries' implies that immigrants should leave, and 'time to protect american citizens from criminals' suggests that immigrants are criminals, which is a harmful stereotype."
4159,implicit_hate,0.9,"The text uses coded language and abstract references to promote the idea of a racially homogeneous society, which is exclusionary and discriminatory. The phrase 'white ethno state' and the implication that such a state would be 'peaceful and friendly' suggest a prejudicial attitude towards non-white individuals. This aligns with the definition of implicit hate speech."
16189,implicit_hate,0.85,"The League of the South has been linked to white supremacist ideologies, and Montgomery, Alabama, has a significant African American population and a history of civil rights struggles. The call for secession in this context can be seen as a coded message advocating for a return to a time of racial inequality."
1690,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. It is a neutral observation about the effectiveness of public rallies and the speaker's self-awareness of not fitting the typical attendee profile. The phrase 'loners like me' does not target any protected category and is more about personal preference rather than prejudice."
4198,implicit_hate,0.75,"The text 'is a open white nationalists website sir ...' can be interpreted as implicit hate speech because it uses coded language and abstract references to promote prejudice. The term 'white nationalists' is used in a way that is likely to be controversial or offensive, and the use of 'sir' adds a layer of formality that could be intended to provoke a reaction. This interpretation aligns with the definition of implicit hate speech, which includes indirect or coded language that conveys prejudicial attitudes without using overt slurs or explicit hate language."
5381,not_hate,0.95,"The text aims to debunk a common stereotype that most serial killers in America are white males. It does not use coded language, abstract references, or stereotypes to promote prejudice. Instead, it provides a factual claim to challenge a misconception, which aligns with the goal of reducing prejudice rather than promoting it."
14000,implicit_hate,0.85,"The text stereotypes straight white men as predators and uses a derogatory remark to insult the reader for not accepting this stereotype. This interpretation aligns with the definition of implicit hate speech, as it uses coded language and stereotypes to promote prejudice indirectly."
8873,implicit_hate,0.85,"The text 'liberals vs conservative is a white people's cilil war' can be classified as implicit hate speech because it uses coded language and stereotypes to suggest that political debates are primarily a concern of white people, thereby excluding non-white people from the discourse. The misspelling 'cilil' could be seen as a deliberate attempt to mock or belittle the intelligence of those involved, adding a layer of derision."
13646,implicit_hate,0.85,"The text 'the koran in america is not the true koran . there koran teaches them to convert us or kill u' uses coded language and stereotypes to promote fear and mistrust towards Muslims. The phrase 'the koran in america is not the true koran' delegitimizes the Koran and, by extension, Muslims in America. The statement 'there koran teaches them to convert us or kill u' reinforces harmful stereotypes about Muslims being violent and intolerant. The use of 'them' and 'us' creates an 'us vs. them' mentality, furthering the divide and promoting fear. This aligns with the definition of implicit hate speech, which includes indirect or coded language that conveys prejudicial attitudes without using overt slurs or explicit hate language."
7789,implicit_hate,0.9,"The text contains direct incitement to violence against white men and a generalization that Muslims are untrustworthy. While the language is explicit in the first part, the second part uses a stereotype to promote prejudice against Muslims, which aligns with the characteristics of implicit hate speech."
12424,not_hate,0.95,"The text 'I'm pretty sure abortion was legalized more recently, like in the 1970s' does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. It is a straightforward statement about the legalization of abortion, which is a factual and neutral topic. The phrase 'I'm pretty sure' indicates a degree of personal belief or opinion, but it does not convey any prejudicial attitudes. The mention of 'more recently' and 'like in the 1970s' provides specific details without any implicit abuse."
7837,not_hate,0.95,"The text emphasizes a preference for honest and straightforward communication, which is not indicative of implicit hate speech. There are no coded references, stereotypes, or indirect ways of promoting prejudice. The term 'straight-shooters' is used in a neutral context to describe honest individuals, and there is no evidence of prejudicial attitudes towards any protected categories."
2856,not_hate,0.95,"The text is a straightforward expression of admiration for Chapter 10 of the book 'A Mighty Fortress' from the #northwestindependencenovels series. The author finds this chapter particularly powerful and motivational. There are no negative or critical elements in the text, and it does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice."
18844,implicit_hate,0.9,"The text 'no more white submissivism to jewish globalism' uses coded language and stereotypes to promote a divisive narrative between white people and Jewish people. The phrase 'jewish globalism' implies a negative stereotype about Jewish influence in global affairs, and 'white submissivism' suggests that white people are being submissive to this influence. This interpretation aligns with the definition of implicit hate speech, as it conveys prejudicial attitudes without using overt slurs or explicit hate language."
7183,implicit_hate,0.85,"The text uses coded language and abstract references to convey prejudicial attitudes. The term 'national socialist' is a coded reference to Nazis, which carries a strong negative connotation. The term 'senile' is used derogatorily to insult someone's mental capacity. 'Go to Syria' can be interpreted as a wish for harm, given the context of Syria's conflicts and instability. The combination suggests a malicious intent, wishing harm upon the targeted individual."
8528,implicit_hate,0.85,"The text uses coded language and euphemisms such as 'white supremacists,' 'white nationalists,' and 'race realists,' which are well-known within racist communities. The phrase 'a few real' can be seen as an attempt to downplay the prevalence and significance of these ideologies, normalize racist beliefs, and signal to like-minded individuals without drawing too much attention or criticism. This aligns with the key features of implicit hate speech, including abstract or coded references and appeals to racist attitudes without explicit language."
5594,implicit_hate,0.85,"The text uses coded language and abstract references to criticize the alt-right and former President Donald Trump's strategy, which can be interpreted as promoting prejudice against certain groups. The phrase 'your alt-right brand' is derogatory, and the terms 'deep state / wapo / nyt / ny' imply a conspiracy theory narrative that attacks mainstream media. The concluding phrase 'love it or hate it -' suggests divisiveness and harm, aligning with the characteristics of implicit hate speech."
9742,implicit_hate,0.85,"The text makes a historical reference to National Socialism (Nazism) and its emphasis on social bonding and honest work. The term 'national socialism' directly refers to the ideology of Nazism, which is a protected category. The use of 'inherent' suggests that these principles were fundamental to the ideology, which can be seen as promoting prejudice indirectly."
10803,implicit_hate,0.85,"The text uses coded language ('RAHOWA') and abstract references to a 'desired race war,' which are indirect ways of promoting prejudice and inciting racial tensions. The context of skinheads and white supremacists, known for their violent ideologies, supports this interpretation."
5630,implicit_hate,0.9,"The phrase 'white elitist' and the accusation of being a 'hate group hellbent on promoting white supremacy' are indirect but clear references to negative stereotypes and harmful ideologies. The use of 'reaffirm' suggests a continuation of a perceived pattern of behavior, adding to the implicit nature of the hate speech."
11099,implicit_hate,0.85,"The text expresses direct hostility and an implicit threat. The speaker is explicitly stating their hatred towards a group and implicitly threatening them by suggesting they would elect a harmful figure (Darth Vader) just to cause distress. The phrase 'you people don't understand how much we hate you' is direct and explicit in its hostility, and the phrase 'we'd elect darth vedar just to spite you' is implicitly abusive because it relies on cultural knowledge of Darth Vader, a villainous character from Star Wars. The implication is that the speaker would choose someone evil or harmful just to cause distress or harm to the group being addressed."
9658,implicit_hate,0.85,"The text uses the derogatory term '#cuckservative,' which is often used to insult conservatives who are perceived as not being true to conservative principles. This term is coded language that conveys prejudicial attitudes without using overt slurs or explicit hate language, fitting the definition of implicit hate speech. The context suggests mockery and degradation of a group based on their political beliefs, which can be seen as an indirect way of promoting prejudice."
18359,implicit_hate,0.95,"The text uses the term 'white genocide,' which is a coded phrase often used by far-right groups to imply that increasing diversity is a form of genocide against white people. The phrase 'accelerates' adds a sense of urgency, and the statistic 'at least 1 in 3 newborns are non-white' is framed as evidence of a perceived threat. The call to 'read more' suggests mobilization and engagement with a larger narrative aimed at promoting fear and racial supremacy."
10771,implicit_hate,0.85,"The phrase 'join the sn movement' is a subtle reference to the Southern Nationalist movement, which is often associated with white supremacist and neo-Confederate ideologies. The context of moving back to the South and referencing ancestors suggests a connection to historical and cultural narratives that may be divisive. The overall tone of disillusionment with current politics could be a pretext for aligning with more extreme or divisive political views."
20759,implicit_hate,0.85,"The text conveys a derogatory and dehumanizing attitude towards immigrants, implying that their presence is undesirable. The phrase 'ridding our country of all illegal immigrants' uses language that dehumanizes immigrants by treating them as a problem to be eliminated. The sentiment 'can't happen soon enough' suggests that the removal of immigrants is seen as a positive and necessary outcome. The overall tone and context imply a negative and harmful attitude towards immigrants, requiring cultural and social knowledge to fully understand the underlying abusive sentiment."
14655,not_hate,0.9,"The text 'trump to speak at us holocaust museums commemoration' is a straightforward announcement of an upcoming event. It is written in a factual, news-like style and simply states that Trump is scheduled to speak at the U.S. Holocaust Museum's commemoration. There is no explicit judgment or opinion expressed in the text, and it does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice."
12985,implicit_hate,0.9,"The text uses coded language and metaphorical references to dehumanize Muslims by likening them to predators ('lions') and portraying them as persecutors of Coptic Christians. This aligns with the definition of implicit hate speech, where indirect or coded language conveys prejudicial attitudes without using overt slurs or explicit hate language."
12182,implicit_hate,0.85,"The text contains coded language and abstract references to ideologies that are often associated with racist and discriminatory views. The comparison of Southern nationalism with white nationalism and Nazism, and the suggestion that Southern nationalism has a better chance of succeeding, implies a preference for an ideology that has historical and cultural connotations related to racism and discrimination. This can be seen as promoting prejudice indirectly."
13626,implicit_hate,0.85,"The text 'that looks like white people kicking. sorry pal.' can be classified as implicit hate speech because it uses coded language and abstract references to convey prejudicial attitudes. The phrase 'white people kicking' can be interpreted as a metaphor for white people dominating or being unfairly favored, which aligns with the concept of implicit abuse through stereotyping. The dismissive tone of 'sorry pal' reinforces the idea that the speaker is critically commenting on the situation, expressing frustration or resentment towards a perceived injustice or unfair advantage."
1642,not_hate,0.9,"The text 'so this is white supremacist.' can be interpreted in multiple ways, including sarcasm, irony, rhetorical question, direct statement, mockery, and provocation. None of these interpretations directly promote prejudice or use coded language to convey hate. The context suggests that the speaker is either dismissing, questioning, or mocking the idea of the subject being a white supremacist, rather than promoting hate speech."
16234,not_hate,0.95,"The text 'new terror groups more networked advance : m k narayanan' is a straightforward, informative statement about new terror groups becoming more networked. It mentions 'new terror groups' and 'more networked,' suggesting a factual update about the organizational structure of these groups. The attribution to 'm k narayanan' indicates that this information is likely sourced from or endorsed by someone named M. K. Narayanan, possibly an expert or authority in the field. The term 'advance' could imply progress or development in the networking capabilities of these groups. There is no indication of sarcasm, humor, or subtle insults, supporting the idea that this is a straightforward piece of information. The text does not contain coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice."
4644,implicit_hate,0.9,"The text uses coded language and stereotypes to convey prejudicial attitudes towards liberals and racial groups. The phrase 'liberal plantation' is a derogatory stereotype, and 'traitor to your race' implies a negative judgment about someone's loyalty to their racial group. The use of 'kidding' does not mitigate the abusive implication, and the final statement 'gawd i hate these lefties' confirms the speaker's genuine dislike for liberals, reinforcing the hostile intent."
2954,implicit_hate,0.85,"The text uses the derogatory term 'cuck,' which is a highly offensive slur often used to attack someone's masculinity and strength. The phrase 'a parody of a failed boomer cuck' suggests that Tom Nichols is not only a failure but also a mockery of one, reinforcing negative stereotypes. The statement 'whom no one listens to anymore' adds to the personal attack by implying that his failures are so profound that he has lost all credibility and respect. This interpretation aligns with the definition of implicit hate speech, as it uses coded language and stereotypes to convey prejudicial attitudes."
972,not_hate,0.95,"The text primarily focuses on denying a story about Bannon quitting and criticizing the media for fabricating stories. There are no coded references, stereotypes, or indirect ways of promoting prejudice against any protected categories. The term 'media fabrica' is used to accuse the media of fabricating stories, which is a criticism of media credibility rather than an attack on any protected group."
9359,implicit_hate,0.85,"The text dismisses concerns about racism by suggesting that logical arguments are unfairly labeled as racist. This dismissal can be seen as an indirect way of promoting prejudice by invalidating the experiences and concerns of those who raise issues about racism. The analogy of a doctor telling a fat person they are fine further reinforces the idea that avoiding uncomfortable truths is harmful, which can be interpreted as a coded message that discussions about racism are unnecessary or exaggerated."
675,not_hate,0.95,"The text 'report trump sought visas to import at least 1100 foreign workers into usa' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a straightforward news report that uses neutral language and presents a factual statement about an action taken by Donald Trump. There are no hidden insults, sarcasm, rhetorical questions, or coded language. The statement is devoid of any emotional or biased language, focusing solely on the action reported."
12607,implicit_hate,0.85,"The text 'only the white ones ;)' explicitly mentions a racial group and uses exclusivity with the word 'only,' suggesting a preference for white individuals over others. The wink emoticon ';)' does not negate the underlying message of racial preference, which can be seen as promoting prejudice in a coded manner."
6326,not_hate,1.0,"The text provides a neutral and factual historical account of the ideological shifts of the Republican Party (GOP) and the Democratic Party (Dems) in the United States. It does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. The content is purely informational and educational, without any implicit or explicit hate speech."
21322,implicit_hate,0.85,"The text uses the word 'raping' in a humorous context, which trivializes the seriousness of sexual assault and mocks feminism by associating it with an absurd and offensive scenario. This indirectly promotes prejudice against feminism and women, making it implicit hate speech."
4586,implicit_hate,0.75,"The statement 'white lives matter as much as any race' can be interpreted as a reaction to the 'Black Lives Matter' movement, implying that the focus on racial injustice against Black people is unnecessary or exaggerated. This interpretation suggests that the statement is used to undermine the importance and legitimacy of the Black Lives Matter movement by implying that all lives are equally at risk, which is not supported by statistical data on racial disparities. This aligns with the definition of implicit hate speech as it uses coded language and abstract references to promote prejudice."
15645,implicit_hate,0.75,"The text implies that it is unnecessary to ensure equal service to same-sex couples, which can be seen as derogatory towards the LGBTQ+ community. The phrase 'happy availability' suggests that same-sex couples should be content with other available options, downplaying the importance of equal treatment. The hashtag #justiceforjack aligns with the idea that Phillips' refusal is justified, potentially marginalizing the rights of the LGBTQ+ community."
21175,implicit_hate,0.85,"The text dehumanizes Stephen Hawking by comparing him to a machine, which is a form of implicit hate speech. It trivializes his condition and reduces his complex human condition to a simple mechanical issue. Additionally, the insensitive humor and dark humor interpretations reinforce the dehumanizing effect, making the text offensive and disrespectful."
13886,not_hate,0.9,"The text primarily discusses political ideologies and the perceived threat posed by individuals to a communist worldview. There is no direct or indirect reference to any protected categories such as race, ethnicity, religion, or other characteristics that would classify it as hate speech. The mention of an Arabic saying does not imply any prejudicial attitudes or stereotypes. The text can be interpreted as political commentary or critique of ignorance rather than implicit hate speech."
13598,implicit_hate,0.85,"The text reports a threat made by 'simi man' against a Sikh MLA from Delhi. The phrase 'simi man says will kill sikh mla from delhi' uses indirect language to convey a threat, which aligns with the definition of implicit hate speech. The hashtag '#fironec' could be interpreted as a call to action or a rallying cry, reinforcing the threat. This interpretation is consistent with the guidelines for identifying implicit hate speech, as it uses coded language and abstract references to promote prejudice."
20109,implicit_hate,0.85,"The text uses coded language and stereotypes to express a xenophobic and anti-immigrant sentiment. Phrases like 'send them back' and 'they are a drain on our economy' imply that immigrants, particularly undocumented ones, are unwanted and harmful to the country's economy. This indirectly promotes prejudice against immigrants based on their national origin and immigration status."
2896,implicit_hate,0.85,"The text generalizes and stereotypes bronies by linking them to white nationalism and implying a connection to homosexuality, which can be seen as derogatory. The use of hashtags like '#gay' and '#newright' reinforces negative stereotypes and associations, making it implicit hate speech."
5358,not_hate,0.85,"The text is most consistently interpreted as a criticism of racial stereotyping. The phrase 'straight racist!' is a direct accusation of racism, and the statement 'because they're all white it must be a lie' is presented as an example of the kind of racial bias the speaker is criticizing. The use of 'right!' and 'truly pathetic' suggests sarcasm, implying that the speaker finds the stereotype ridiculous and offensive. The phrase 'but fits in' could mean that such stereotypes are unfortunately common, but the speaker is highlighting the absurdity of it."
16680,not_hate,0.85,"The text is intended to critique and expose the racist language used by the person being referred to. The speaker is quoting someone else's language, specifically the term 'whelping.' The use of the term 'racist pos' suggests that the speaker is condemning the person being quoted for their racist language. The context of the conversation indicates that the speaker is pointing out the offensive and dehumanizing nature of the term 'whelping.' The speaker's tone and choice of words suggest a critical stance towards the person being quoted, rather than an endorsement of their views."
7129,implicit_hate,0.85,"The text uses coded language and abstract references to dismiss concerns about racial inequality and social justice. The phrase 'white guilt' is often used to belittle or dismiss these concerns, and the hashtags '#nonsense' and '#defeattheglobalist' reinforce a dismissive and sarcastic tone. The text also generalizes and stereotypes white people, which can be seen as promoting prejudice indirectly."
4048,not_hate,0.9,"The text critiques liberal democracy and expresses political frustration, but it does not target any specific protected category or use coded language to promote prejudice. The term 'cultural degeneracy' is used in a general sense to criticize the political system rather than to dehumanize or incite hatred against any particular group."
11011,not_hate,0.8,"The question 'what evidence do you have that trump is good for white people?' can be interpreted as a genuine inquiry seeking factual information. While it references a protected category (white people), it does not contain coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. The question is straightforward and does not inherently contain sarcasm or criticism, allowing for the possibility that it is a genuine request for information."
14839,implicit_hate,0.75,"The text dehumanizes the experience of slavery by reducing it to a mere comparison with other forms of labor, minimizing the suffering and injustice endured by enslaved people. This interpretation is the most consistent with implicit hate speech as it uses coded language and abstract references to downplay the severity of slavery, which is a form of prejudice against a protected category."
7289,implicit_hate,0.85,"The text uses coded language and abstract references to associate Democrats with white nationalists, which is a form of implicit hate speech. The euphemistic construction, sarcastic tone, and political rhetoric all contribute to promoting prejudice indirectly. The misdirection interpretation also supports this by suggesting a false equivalence intended to discredit Democrats."
3807,implicit_hate,0.85,"The text references Jared Taylor, known for his controversial views and associations with white nationalist and supremacist ideologies. The title 'how to lose a nation' suggests a critique or insult directed at certain groups or policies, implying that certain actions or groups are responsible for the decline of a nation. This aligns with the use of coded language and abstract references to promote prejudice."
14133,implicit_hate,0.95,"The text uses coded language and abstract references to promote the idea that civil rights laws are a form of racial persecution against white people. The use of the hashtag '#whitegenocide' reinforces this narrative, which is designed to instill fear and resentment among white people. This interpretation aligns with the definition of implicit hate speech, as it conveys prejudicial attitudes without using overt slurs or explicit hate language."
7590,implicit_hate,0.85,"The text uses coded language and stereotypes to promote prejudice against Islam, which is a protected category. The statement 'islam is all about hate' is a derogatory generalization that can be interpreted as abusive and offensive. The use of the hashtag '#ar' suggests that the author is targeting Arabic-speaking audiences, which could include a significant number of Muslims. The contrast with Jehovah's Witnesses may be a deliberate attempt to create division and conflict between different religious groups."
11696,implicit_hate,0.85,"The text uses strong, derogatory labels such as 'racist,' 'white supremacist,' 'Russian,' and 'Hillary troll bots,' which are commonly used in political discourse to criticize and demean opponents. The generalization of these labels to all Trump supporters suggests a broad critique of the group. The use of such labels requires cultural and political context to understand the derogatory implications, indicating a deliberate attempt to insult and demean. The text is framed in a way that generalizes and stereotypes a large group of people, which is a common tactic in trolling. The inclusion of 'Russian' and 'Hillary troll bots' could be an attempt to link Trump supporters to foreign interference and political manipulation, common themes in propaganda."
14681,implicit_hate,0.85,"The text 'were built by white people . founded on white principles . 2 /' can be interpreted as asserting the superiority of white people by attributing significant achievements and principles solely to them. This interpretation uses coded language and abstract references to promote prejudice, aligning with the definition of implicit hate speech."
2768,implicit_hate,0.75,"The text 'white people are screwed' can be interpreted as implicit hate speech because it uses coded language and abstract references to suggest that white people are facing significant disadvantages, which could incite racial tension. This interpretation aligns with the definition of implicit hate speech, as it conveys prejudicial attitudes without using overt slurs or explicit hate language."
6214,implicit_hate,0.75,"The text implicitly abuses a group by labeling them as terrorists, thereby depicting them as responsible for crimes or immoral acts. The term 'terrorists' is a loaded word that carries negative connotations. By labeling a group as terrorists, the text implies that they are guilty of crimes or immoral acts. The attribution to the Russian Defense Minister adds an official stamp to this labeling, making it more impactful. The hashtags #syria and #russia suggest a broader context where such labeling could have significant implications."
13292,not_hate,0.85,"The text is most consistently interpreted as political satire. It uses humor to critique political figures and their actions, which is a common trait of political satirists. The comparison to Jon Stewart and the use of humor to criticize liberals do not contain coded language, abstract references, or stereotypes that promote prejudice. The analogy to a 'red gummy' is playful and not derogatory in this context."
5692,implicit_hate,0.85,"The text uses coded language and abstract references to race to provoke a reaction and accuse liberals of hypocrisy. The suggestion to change 'white' to 'black' on liberal websites is a provocative act that could be seen as trolling, intended to stir controversy and elicit strong responses. The use of the hashtag '#whitetoblack' and the phrase 'racist hypocrisy' are likely to provoke a reaction and spread the message, which aligns with the characteristics of implicit hate speech."
857,implicit_hate,0.85,"The text 'white americans least likely to race mix via' can be interpreted as implicit hate speech due to its use of coded language and stereotypes. The phrase 'race mix' is often used in a derogatory context, implying a negative attitude towards interracial relationships. The generalization about 'white Americans' fits the definition of stereotyping, which is a key feature of implicit hate speech. The text could be aimed at reinforcing a negative stereotype about a specific group and expressing a prejudiced viewpoint."
1472,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice. The phrase 'jewish alt-right backer' is inherently contradictory and derogatory, highlighting the absurdity and ridiculing both the individual and the neo-nazi. The mocking tone and contextual failure of the neo-nazi scrapping a rally add to the derogatory nature, making it implicit hate speech."
17935,implicit_hate,0.75,"The text uses coded language and abstract references to promote racial superiority and exclusion. The phrase 'I'm pro-white' can be interpreted as a statement of racial pride that may imply superiority. The desire for whites to 'engage in identity politics' could be seen as a call for whites to assert their interests above others, and the comparison 'like every other race does' suggests a belief that other races are engaging in identity politics in a way that is detrimental to whites. The overall tone could be seen as promoting racial tension and division."
19713,implicit_hate,0.85,"The text uses sarcastic and dismissive language to indirectly insult the intelligence of people who support LGBT-friendly practices. The phrase 'only people with half a brain use #lgbt friendly' is a coded reference that demeans supporters of the LGBT community, and the use of 'lol' reinforces the sarcastic tone. This aligns with the definition of implicit hate speech, which includes coded language and abstract references to promote prejudice."
274,implicit_hate,0.85,"The text uses divisive language to create a sense of 'us vs. them,' pitting one group against another. The phrase 'all the republicans are doing' generalizes the actions of an entire political party, creating a sense of collective blame. The use of 'white America' suggests a specific target group, which can be seen as divisive. The call to 'let go of them' implies exclusionary measures, further dividing the population. The overall tone and language can be interpreted as derogatory and divisive, aiming to create a sense of opposition and conflict."
16522,implicit_hate,0.9,"The text uses the term 'white genocide,' which is a divisive and harmful narrative. The statement about non-white newborns is framed in a way that suggests they are a problem, aiming to incite hatred and division between different racial and ethnic groups. This interpretation aligns with the definition of implicit hate speech, as it uses coded language and abstract references to promote prejudice."
2039,implicit_hate,0.85,"The text uses coded language and abstract references to suggest that white people are victims of racism, which can be seen as an attempt to provoke and divide. This interpretation aligns with the definition of implicit hate speech by promoting prejudice indirectly."
3647,implicit_hate,0.95,"The text explicitly excludes people based on their racial or ethnic identity, promoting the idea that only those who identify as 'Aryans' are welcome. This implies a belief in the superiority of the 'Aryan race' and the inferiority of other racial groups. The term 'Aryans' has historical and cultural associations with white supremacist ideologies, particularly those promoted by Nazi Germany. The phrase 'only aryans are invited' explicitly excludes other racial groups, suggesting that they are not considered acceptable or superior. The statement 'white and black is none of our business' further emphasizes the exclusion of these groups, reinforcing the idea that they are irrelevant or inferior."
20635,implicit_hate,0.95,"The text uses dehumanizing language ('illegals') and blames undocumented immigrants for economic hardships, fostering a sense of social exclusion and hostility. It also incites fear and justifies discriminatory actions, aligning with multiple subtypes of implicit abuse."
1064,implicit_hate,0.9,"The text uses coded language and abstract references to promote prejudice against non-white groups. The term 'Aryans' and the phrase 'the white race is at risk' are often associated with white supremacist ideologies. The call to 'fight for our existence' suggests a sense of urgency and a need for action, which can be interpreted as inciting fear and encouraging others to harass or discriminate against members of protected categories."
18160,implicit_hate,0.9,"The text stereotypes black individuals as violent and mentally unstable while also attacking Democrats for supposedly exploiting racial issues for political gain. The phrase 'crazy black man' generalizes and stereotypes black individuals, and the term 'democrat race baiters' stereotypes Democrats as people who exploit racial issues for political gain. The sarcastic statement 'i know you democrat race baiters are so disappointed!' implies that Democrats are eager to blame white supremacists for such incidents, which is an abusive implication."
20218,implicit_hate,0.9,"The text '#bansharialaw deport all moslems' contains coded language and abstract references that promote prejudice against Muslims. The phrase 'deport all moslems' is inflammatory and aimed at stirring negative emotions, while the hashtag '#bansharialaw' adds to the provocative nature, suggesting a broader anti-Muslim agenda. This interpretation focuses on the text's potential to incite hatred and violence, which aligns with the definition of implicit hate speech."
10848,not_hate,0.9,"The text primarily critiques the overly broad definition of racism and defends the right to criticize religions, particularly Islam, without being labeled as racist. The use of sarcasm and the hashtag '#urkiddingme' indicates frustration and disbelief rather than promoting prejudice or hate. The specific mention of 'i slam' (likely referring to Islam) is not used to dehumanize or incite fear but to highlight the speaker's concern about the misapplication of the term 'racist' to criticism of Islam."
19548,implicit_hate,0.9,"The text uses coded language such as 'feral beasts' to dehumanize a group of people, likely a minority or marginalized community. The reference to 'sec-8' suggests a negative attitude towards low-income individuals, often associated with minority communities. This combination of dehumanizing language and classism indicates implicit hate speech."
8398,not_hate,0.85,"The text is more likely a critique of socioeconomic issues rather than an attack on racial identity. The speaker is distinguishing between racial and socioeconomic issues, suggesting that the listener's problems are not racially motivated. This interpretation is constructive rather than abusive."
4888,not_hate,0.85,The text critiques societal double standards and biases rather than promoting prejudice. The phrase 'white ignorant' is used to highlight a specific societal attitude rather than to dehumanize or incite hatred against a protected group. The overall sentiment is one of frustration with biased views rather than an attack on a particular group.
5068,not_hate,0.95,"The text primarily reflects a contemplative or uncertain tone about the role of democracy in the context of Confederate monuments. It does not contain coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. The mention of 'Confederate monuments' is within a historical and cultural context rather than promoting prejudice."
10658,implicit_hate,0.85,"The text uses coded language and abstract references to convey a sense of loss and alienation specifically for white Americans, which can be interpreted as promoting prejudice. The phrase 'one knee at a time' references a controversial act of protest against racial injustice, and the text frames this as a loss of relevance for white Americans, which can be seen as an appeal to racist attitudes without using explicit language."
1074,implicit_hate,0.75,"The text implies a threat of violence, suggesting that former police officers should be ready to use weapons. The phrase 'hope they held on to their weapons' can be interpreted as a veiled threat, implying that violence is expected. 'Going to need them' reinforces the idea that weapons will be necessary, suggesting a future violent scenario. The context of 'swedish cops are quitting in droves' could indicate a breakdown in law and order, which might lead to violent situations. The speaker might be hinting at a potential uprising or conflict that requires armed response."
12126,implicit_hate,0.85,"The text suggests that the Republican Party (GOP) should adopt an exclusionary strategy by explicitly catering to white Christian Americans. If it does not do so, it will face extinction. The party would rather cease to exist than change its stance. This interpretation uses coded language and abstract references to promote prejudice against non-white and non-Christian groups, which aligns with the definition of implicit hate speech."
19925,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against Hillary Clinton and Barack Obama. The phrase 'build that damn wall with hillary and husan obama on the mexican side' suggests a desire to exclude and punish these individuals, reinforced by the derogatory term '2 aaa socialist sleezebags.' This interpretation aligns with the definition of implicit hate speech, as it conveys prejudicial attitudes without using overt slurs or explicit hate language."
1567,not_hate,0.9,"The text is primarily a critique of military actions that result in the killing of innocent civilians. The sarcastic tone and the invocation of divine intervention suggest frustration and a call for recognition of injustice rather than promoting prejudice against any protected category. The text does not contain coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice."
12500,not_hate,0.95,"The text appears to be a playful or humorous statement, possibly an inside joke among friends. The use of 'legend has it' and the metaphorical elements suggest a lighthearted, storytelling tone rather than any form of implicit hate speech. There are no coded references, stereotypes, or indirect ways of promoting prejudice against any protected categories."
12365,implicit_hate,0.75,"The statement 'he probably thought she was white' can be interpreted as implicit hate speech because it subtly reinforces the idea that being white is superior or more desirable. This interpretation is supported by the cultural context where whiteness is often associated with privilege and social advantage. The statement implies that being thought of as white is a compliment or advantage, which devalues other racial or ethnic identities."
1984,not_hate,0.9,"The text 'we will no longer surrender this country or its people to the false song of globalism' does not contain explicit or implicit references to any protected categories such as race, ethnicity, national origin, caste, sexual orientation, gender, gender identity, religious affiliation, age, disability, or serious disease. The statement is primarily focused on political and economic ideologies, specifically critiquing globalism. While it uses emotive language and could be interpreted as nationalistic or populist, it does not target or dehumanize any specific group based on their protected characteristics. Therefore, it does not meet the criteria for implicit hate speech."
14729,implicit_hate,0.85,"The text 'white pride world wide t-shirt from the white resister : via' contains coded language and abstract references that promote racial superiority and discrimination. The phrase 'white pride' has historical associations with white supremacist groups, and 'white resister' suggests resistance against non-white groups. The global reach indicated by 'world wide' further suggests a widespread promotion of white supremacy."
16000,not_hate,0.9,"The text is primarily a criticism of Obamacare and a sarcastic commentary on media reporting. It does not target any protected category with abuse, nor does it use coded language or abstract references to promote prejudice. The focus is on political commentary rather than dehumanization or incitement against any group."
4614,not_hate,0.9,"The text 'why putting sexual orientation and gender identity in the same category as race or religion is a problem :' can be interpreted in multiple ways, none of which clearly indicate implicit hate speech. The text does not use coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. Instead, it appears to be an academic inquiry, a social justice perspective, a legal or policy analysis, a philosophical debate, or a critique of social norms. The critical tone implied by the term 'problem' does not inherently suggest prejudice but rather a call for deeper examination and understanding."
