post_id,class,confidence,explanation
2106,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice. It implies that being 'American' is synonymous with being 'white and Christian,' which dehumanizes and excludes other groups based on their race and religion. This indirectly reinforces negative stereotypes and promotes a prejudicial attitude."
9948,not_hate,0.95,"The text discusses a general economic concept of exploitation in the context of selling products, without any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against any protected category. It does not target any specific group based on race, ethnicity, national origin, caste, sexual orientation, gender, gender identity, religious affiliation, age, disability, or serious disease."
10262,not_hate,0.9,"The text explicitly denounces white nationalism, which is a form of hateful ideology. The use of 'white people' is not coded or abstract but direct and in the context of rejecting a harmful ideology. There are no implicit prejudicial attitudes or stereotypes being promoted."
10796,implicit_hate,0.85,"The text references 'race riots' and 'national socialists,' which are coded terms that can be associated with hateful ideologies and events targeting protected categories. The term 'national socialists' is often used as a euphemism for Nazi or neo-Nazi groups, which are known for promoting hate and violence against various protected categories. The mention of 'race riots' can incite fear and spread fearful stereotypes, aligning with the definition of implicit hate speech."
14395,implicit_hate,0.85,"The text contains coded language and abstract references that promote prejudice against non-white individuals. The phrase 'stood for what was right the white race' implicitly suggests that the white race is superior or more righteous, which can be interpreted as dehumanizing or promoting negative stereotypes about other races."
20959,implicit_hate,0.85,"The text uses coded language and a stereotype to indirectly reference race. The phrase 'black spider' and the joke format imply a derogatory attitude towards individuals of African descent, without using explicit hate language."
5870,implicit_hate,0.85,"The text contains coded language and abstract references that are commonly associated with prejudicial attitudes. The mention of 'alt-south movement' and 'Sherman' can be interpreted as references to the Confederacy and the American Civil War, which are often used to promote racist and divisive ideologies. The term 'cuck' is also a derogatory term often used in racist and misogynistic contexts. The overall tone and context suggest an attempt to demean and ridicule a group based on their perceived membership in a protected category."
18802,not_hate,0.9,"The text expresses a desire to execute a member of the Ku Klux Klan (KKK), a group known for its hateful ideologies and actions. This does not target a protected category but rather an individual associated with a hate group. Therefore, it does not fall under the definition of implicit hate speech."
14581,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against certain groups. It labels individuals as 'white nationalists,' 'white identitarians,' and 'fascists,' which are terms often used to dehumanize and stereotype people based on their perceived political and racial affiliations. The mention of 'groups like identity dixie' further reinforces negative stereotypes and can incite fear or discrimination."
18965,implicit_hate,0.8,"The text uses coded language and abstract references to imply that a specific group (politicians or individuals associated with the White House) are 'terrorists.' This indirectly promotes prejudice and fearful stereotypes, which aligns with the definition of implicit hate speech."
1275,implicit_hate,0.85,"The text contains coded language and abstract references that promote prejudice against a protected category. The phrase 'indigenous to europe' and the hashtags '#loxism' and '#antiwhites' suggest a bias against non-European groups, implying that they are corrupting European culture. The use of 'judge a j * * ?' is likely a coded reference to a derogatory term, further reinforcing negative stereotypes."
12902,not_hate,0.9,"The text 'wow the libertarian party just got false flagged ...' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice against any protected categories. It refers to a political event without targeting any specific group based on race, ethnicity, national origin, caste, sexual orientation, gender, gender identity, religious affiliation, age, disability, or serious disease."
258,implicit_hate,0.85,"The text 'a make america white evangelical male event' uses coded language and abstract references to promote prejudice. The phrase 'make america white' suggests a desire to exclude or diminish the presence of non-white individuals, which is a form of implicit hate speech targeting race and ethnicity. The inclusion of 'evangelical male' further narrows the focus to a specific religious and gender group, reinforcing exclusionary attitudes."
7036,implicit_hate,0.85,"The text uses coded language and abstract references to criticize employment discrimination, which is often associated with prejudice against protected categories such as sexual orientation. The hashtag '#homophobia' further suggests that the text is addressing discrimination based on sexual orientation, which is a protected characteristic. The use of the term 'un-American' can be seen as an appeal to nationalistic sentiments, indirectly promoting prejudice."
11095,implicit_hate,0.85,"The text uses coded language and stereotypes to imply that someone is Jewish in a derogatory manner. The phrase 'you know how to know spencer is a jew' suggests a negative stereotype or prejudice against Jewish people, even though it does not use explicit hate language. The sarcastic tone and the implication that being Jewish is something to be revealed or mocked aligns with the characteristics of implicit hate speech."
4358,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against a specific group, namely 'white male heroes.' The term 'purging' suggests a negative action or removal, which can be interpreted as dehumanizing or inciting fear and discrimination against this group based on their perceived membership in a protected category (gender and race)."
11768,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudicial attitudes. It implies that 'racist whites' are the only barrier to the progress of 'black people,' which can be seen as a stereotype and an indirect way of promoting racial prejudice. The question 'do you identify as racist?' is sarcastic and intended to provoke, reinforcing negative stereotypes without using explicit hate language."
141,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against black people by associating them with animals and pets, which is a form of dehumanization. The mention of the KKK, a known hate group, and the question about their hatred towards 'black animals/pets' implies a racist attitude without using explicit slurs."
588,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It simply introduces a discussion topic without targeting any protected categories or using language that could be interpreted as hateful."
501,implicit_hate,0.85,"The text uses coded language to exclude certain groups from being considered 'white,' which can be interpreted as promoting prejudice based on ethnicity and national origin. The statement implicitly suggests that only Scandinavians and Irish people are 'true' whites, thereby devaluing other ethnicities and nationalities."
1976,not_hate,0.9,"The text does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. It appears to be a quote about personal sacrifice and faith, without targeting any protected categories or promoting prejudicial attitudes."
19123,implicit_hate,0.75,"The text uses coded language and abstract references to promote prejudice against immigrants or undocumented individuals, who are often associated with 'sanctuary cities.' The phrase 'stop the payments to sanctuary cities now' implies a negative stereotype and incites action against these cities, which are known for protecting undocumented immigrants, a protected category."
9618,not_hate,0.9,"The text is a historical statement about legislation signed by George Washington. It does not contain coded language, abstract references, stereotypes, or any indirect ways of promoting prejudice. It simply states a historical fact without any derogatory or prejudicial intent."
18126,implicit_hate,0.9,"The text uses coded language and stereotypes to convey prejudicial attitudes. The phrase 'blacks hate your white guts' is a direct reference to racial animosity, which is a form of implicit hate speech as it reinforces negative stereotypes about a protected category (race)."
3338,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against a protected category (race). The phrase 'abolish the white race' is framed in a way that could incite fear or spread fearful stereotypes, aligning with the characteristics of implicit hate speech."
231,implicit_hate,0.9,"The text references 'der fhrer adolf hitler,' which is a coded and indirect way of promoting prejudice by glorifying a figure associated with genocide and hateful ideologies. This falls under the category of 'Hateful References' and 'Hateful Imagery,' as it promotes hostility against others based on protected characteristics."
2840,implicit_hate,0.85,"The phrase 'white man march' uses coded language that indirectly references race and promotes a sense of racial superiority or exclusivity. This aligns with the definition of implicit hate speech, which includes abstract or coded references to race."
18623,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against a protected category (race). The phrase 'anti-white racist censorship' suggests that censorship is being used to discriminate against white people, which is an indirect way of promoting a prejudicial attitude. The use of the term 'boycott' and the hashtag '#freeweb' further implies a call to action against perceived discrimination, which aligns with the definition of implicit hate speech."
7117,implicit_hate,0.85,"The text contains coded language and abstract references that convey prejudicial attitudes. The mention of 'neo-nerds,' 'blm & anquifa,' and 'isis' in a derogatory context, along with the use of the term 'sissy terrorists,' suggests a negative stereotype and dehumanization of these groups. The reference to a 'rebel flag' and the statement 'i'm a rebel' can be interpreted as an appeal to racist attitudes associated with Confederate symbols. While the text does not use explicit slurs, the overall tone and context imply implicit hate speech."
9633,not_hate,0.95,"The text discusses personal and family experiences related to employment and union membership without any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against any protected categories. The content is primarily about career choices and financial decisions, which do not fall under the criteria for implicit hate speech."
993,not_hate,0.9,"The text questions the notion of President Trump combatting white supremacy being racist. It does not use coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. Instead, it poses a question that could be interpreted as a genuine inquiry or a rhetorical challenge, but it does not directly or indirectly target any protected category with abuse or prejudice."
3325,implicit_hate,0.85,"The phrase 'white man's burden' is a historical reference that has been used to justify colonialism and the perceived superiority of white people over other races. It implies a paternalistic and condescending attitude towards non-white groups, which can be seen as promoting prejudice and dehumanization. The use of this phrase in the given context suggests an underlying racist attitude, making it implicit hate speech."
2343,not_hate,0.95,"The text discusses political figures and their preferences without any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against any protected categories. It is a neutral statement about political dynamics."
16326,implicit_hate,0.85,"The text uses coded language and abstract references to imply that the person being addressed is a 'white supremacist,' which is a derogatory term associated with racial prejudice. This indirectly promotes prejudice against the individual based on perceived racial attitudes, fitting the criteria for implicit hate speech."
4968,implicit_hate,0.85,"The text uses the hashtag '#altright,' which is often associated with white supremacist and far-right ideologies. The term 'alt-right' is a coded reference to a movement known for promoting prejudicial attitudes and discriminatory views against various protected categories, including race, ethnicity, and religion. The context and the use of the hashtag suggest an implicit promotion of these ideologies, even though there are no explicit slurs or hate language."
12349,implicit_hate,0.85,"The text 'germany : non-white in one generation | read more : via' uses coded language and abstract references to imply a negative sentiment towards non-white individuals. The phrase 'non-white in one generation' suggests a fear or disapproval of demographic changes, which can be interpreted as promoting prejudice against people based on their race or ethnicity. This aligns with the characteristics of implicit hate speech."
18849,not_hate,0.9,"The text does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against any protected category. It describes a military action without targeting individuals or groups based on their protected characteristics."
18227,not_hate,0.9,"The text directly accuses a Muslim individual of being racist, which does not fit the criteria for implicit hate speech. There are no coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against a protected category. The statement is a straightforward accusation and does not incite fear, spread fearful stereotypes, or encourage harassment against Muslims as a group."
6521,implicit_hate,0.7,"The text uses coded language and abstract references to suggest a prejudicial attitude towards a protected category (race). The phrase 'anti-white' implies a negative stereotype or bias against white people, which aligns with the definition of implicit hate speech."
3923,not_hate,0.95,"The text discusses a legal argument about government neutrality in treating religious preschoolers, without any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. It does not target any protected category with abuse or dehumanization."
9281,implicit_hate,0.9,"The text uses coded language and abstract references to promote prejudice against a specific racial group. Phrases like 'white problem' and 'chasingdownwhites' are indirect ways of conveying negative attitudes towards white people, which aligns with the definition of implicit hate speech."
13286,not_hate,0.9,"The text does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against any protected category. It is a comment on a political situation without any implicit hate speech elements."
18389,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against a protected category (race). The phrase 'anti white' is used repeatedly to imply that certain actions or intentions are discriminatory against white people, which can be seen as an attempt to incite fear or spread fearful stereotypes. The use of the word 'hateful' in this context reinforces the negative stereotype and promotes a prejudicial attitude."
6549,not_hate,0.9,"The text 'drumpf's white house of cards' does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against any protected categories. It appears to be a play on words or a sarcastic reference to a political figure, which does not fall under the definition of implicit hate speech."
14301,implicit_hate,0.85,"The text uses coded language and abstract references to promote a nationalistic ideology that implicitly targets non-Hindu groups. Phrases like 'Hindu rashtra' and 'Hindutva is our identity' suggest an exclusionary stance towards other religious communities, which can be seen as promoting prejudice against them."
4034,implicit_hate,0.75,"The text references 'identitarianism' and 'alt right,' which are often associated with far-right ideologies that promote prejudicial attitudes towards various protected categories, such as race and ethnicity. The mention of 'Identity Evropa,' a known white nationalist group, further suggests an implicit promotion of prejudice without using explicit hate language."
2759,implicit_hate,0.75,"The text uses coded language and abstract references that could be interpreted as promoting prejudice. The phrase 'white house / black market' juxtaposes terms that could be seen as racially charged, especially when combined with hashtags like '#prolife' and '#plannedparenthood,' which are often associated with controversial and polarizing debates. The context suggests an underlying prejudicial attitude without using explicit hate language."
19481,implicit_hate,0.85,"The text uses coded language and abstract references to target a specific group (illegal aliens) in a derogatory manner. The phrase 'overrun by illegal aliens' reinforces negative stereotypes and promotes prejudice against immigrants, which is a protected category. The use of 'kinda backwards' suggests a sarcastic tone, further implying a negative attitude towards the group."
6538,implicit_hate,0.85,"The text uses coded language and stereotypes to imply that non-white people are incapable of improving their own conditions without the help of white people. This indirectly promotes a prejudicial attitude towards people from the 'third world' based on their perceived racial or ethnic background, which falls under the category of implicit hate speech."
1414,not_hate,0.9,"The text is a personal statement about the speaker's identity and does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. It does not target any group with abuse or promote negative stereotypes."
20128,implicit_hate,0.85,"The text uses coded language and abstract references to target individuals based on their perceived national origin or immigration status. The term 'illegals' is a derogatory and dehumanizing way to refer to undocumented immigrants, which falls under the category of dehumanization. Additionally, the text incites action by suggesting that prosecutors giving certain advice need to be fired, which can be seen as encouraging discrimination or harassment."
16263,implicit_hate,0.9,"The text uses coded language and abstract references to promote prejudice. The phrase 'off with these black clothes now kkk !' can be interpreted as a coded reference to racial prejudice, with 'kkk' being a well-known abbreviation for the Ku Klux Klan, a white supremacist group. The insistence on wearing 'only white clothes' reinforces this interpretation, suggesting a preference for whiteness and an aversion to anything associated with blackness. The threat of being called 'bad names' adds an element of harassment and incitement."
7351,not_hate,0.9,"The text is a question asking for the definition of 'white corruption.' It does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. The context is neutral and does not target any protected category with abuse or dehumanization."
18275,not_hate,0.9,"The text mentions a protected category ('jew'), but it does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. The phrase 'perfect articulation' and 'bold' do not convey any prejudicial attitudes or negative stereotypes. Therefore, the text does not meet the criteria for implicit hate speech."
15521,not_hate,0.9,"The text discusses a post-game party involving marijuana, which is legal in Colorado, and does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against any protected categories. The context is neutral and does not incite fear, spread stereotypes, or dehumanize any group."
18814,implicit_hate,0.75,"The text contains coded language and abstract references that can be interpreted as promoting prejudice. The phrase 'it is an insult to poor people who can sell tea 2become pm' can be seen as demeaning to a specific individual based on their background, which could be interpreted as an indirect attack on their perceived membership in a protected category (e.g., socio-economic status). The context suggests a sarcastic tone that reinforces negative stereotypes about certain groups."
4473,implicit_hate,0.85,"The text uses coded language and abstract references to race, specifically mentioning 'the white race' in a context that suggests a fear or concern about its survival. This can be interpreted as promoting prejudicial attitudes and inciting fear, which aligns with the characteristics of implicit hate speech."
3309,not_hate,0.9,"The text 'is he white?' is a simple question about someone's race without any derogatory or prejudicial language. It does not contain coded language, abstract references, stereotypes, or any indirect ways of promoting prejudice. Therefore, it does not meet the criteria for implicit hate speech."
13301,not_hate,1.0,"The text 'hillary clinton would be more of the same.' does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against any protected categories. It is a general political statement without any implicit hate speech elements."
19953,implicit_hate,0.85,"The text uses the term 'sodomites,' which is a derogatory and outdated term for homosexuals, and 'lesbians,' in a context that implies disapproval or disdain. The phrasing 'show me in the constitution where it ever addresses' suggests a dismissive attitude towards the rights of these groups, indirectly promoting prejudice against them based on their sexual orientation, which is a protected characteristic."
14015,not_hate,0.95,"The text 'google sure is patriotic !' does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. It is a neutral statement about a company's perceived patriotism, which does not target any protected categories or convey prejudicial attitudes."
8339,implicit_hate,0.85,"The text uses coded language and abstract references to dehumanize a group, specifically the unborn, by questioning their humanity. This indirectly promotes prejudice and can be classified as implicit hate speech."
2050,not_hate,0.9,"The text does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against any protected categories. It merely suggests that the President should condemn a specific group (antifa) and mentions another group (alt right) without any derogatory or prejudicial language."
18300,implicit_hate,0.9,"The text uses coded language and abstract references to promote prejudice against non-white individuals. The phrase 'white genocide' is a known dog whistle used to incite fear and spread stereotypes about non-white immigration, implying that non-white individuals are a threat to white people. This aligns with the definition of implicit hate speech."
11445,implicit_hate,0.85,"The text uses coded language and stereotypes to convey prejudicial attitudes. Phrases like 'don't they always brag of cultural sophistication' and 'ethnic whites' suggest a negative stereotype about a specific group, which aligns with the definition of implicit hate speech. The context and abstract references to ethnicity and religion contribute to the classification."
20580,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against individuals from 'uncivilized countries.' The phrase 'their ppl' and the suggestion to 'throw them back' imply dehumanization and incitement to discriminate against a group based on their national origin, which is a protected characteristic."
5801,implicit_hate,0.85,The text uses coded language and abstract references to promote prejudice against a specific racial group. The phrase 'anti-white media' and the suggestion that whites are leading this media imply a negative stereotype and promote a prejudicial attitude without using explicit hate language.
755,not_hate,0.95,"The text is a neutral statement about a historical figure and does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. It simply refers to a recording of Adolf Hitler's voice without any derogatory or prejudicial context."
21402,implicit_hate,0.9,"The phrase 'Go back to China' uses coded language to target individuals based on their perceived national origin or ethnicity. It implies that the targeted individuals do not belong in the current location and should return to their presumed country of origin, which is a form of prejudice and discrimination."
668,implicit_hate,0.85,"The term 'cuck' is often used as a derogatory slur in alt-right circles to demean and emasculate individuals, particularly men, who are perceived as weak or submissive. This term is frequently used to reinforce negative stereotypes and promote prejudice against certain groups, often based on gender or political beliefs. The context of 'alt-right' and the use of 'cuck' strongly suggests implicit hate speech."
2701,implicit_hate,0.85,"The text uses coded language and stereotypes to convey prejudicial attitudes towards Jews and Israel. It implies that the speaker blames Jews and Israel for global problems, which is a form of incitement and dehumanization. The context suggests a negative portrayal of a protected category, aligning with the characteristics of implicit hate speech."
14672,implicit_hate,0.85,"The text uses coded language and historical references that can be interpreted as promoting prejudice. The mention of 'war against the south' and 'Nathan Bedford Forrest,' a Confederate general and early Ku Klux Klan leader, in the context of vandalism and the #BlackLivesMatter movement suggests an appeal to racist attitudes and historical conflicts. The phrase 'ride again' can be seen as a call to action, potentially inciting fear or harassment."
15042,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. It is a sarcastic comment about conferring a title on Donald Trump, but it does not target any protected categories or promote prejudicial attitudes."
11240,not_hate,0.9,"The text does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against any protected categories. It expresses a general dislike for 'toxic people' without targeting any specific group based on race, ethnicity, national origin, caste, sexual orientation, gender, gender identity, religious affiliation, age, disability, or serious disease."
14359,implicit_hate,0.7,"The phrase 'im full white :)' can be interpreted as an implicit reference to racial superiority or pride in being white, which may promote prejudicial attitudes towards other races. The use of 'jk lol' attempts to mask the underlying sentiment, making it an example of coded language."
19533,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against immigrants. The phrase 'send them all here with our open' implies a negative stereotype about immigrants and suggests that strict immigration laws are necessary to prevent an undesirable outcome. This aligns with the definition of implicit hate speech, which includes indirect or coded language that conveys prejudicial attitudes."
16231,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice. It mentions 'nazis' and '#altright,' which are associated with hateful ideologies and groups. The phrase 'because you think people are stupid' can be interpreted as a sarcastic remark that reinforces negative stereotypes about the intelligence of those who might be deceived by such groups."
17804,implicit_hate,0.75,"The text suggests that Delhi becoming like Kolkata would be a negative outcome, potentially implying a stereotype or prejudice against Kolkata or its residents. This indirect reference to a city, which can be associated with certain ethnic or regional groups, uses coded language to convey a prejudicial attitude without explicit hate language."
9420,implicit_hate,0.85,"The text uses sarcasm and an abstract reference to imply that a certain group of people is dangerous and should be feared. This indirectly promotes prejudice and incites fear, which aligns with the characteristics of implicit hate speech."
13603,not_hate,1.0,"The text does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. It is a neutral statement questioning the basis of accusations without targeting any protected categories."
21196,implicit_hate,0.85,"The text uses the term 'negro,' which is an outdated and potentially offensive term for African Americans. Additionally, the phrase 'That implies they are people' suggests a dehumanizing attitude, implying that African Americans are not fully human. This aligns with the definition of implicit hate speech, which includes coded language and dehumanization."
19812,implicit_hate,0.85,"The text uses coded language and stereotypes to imply that immigrants will have multiple children to avoid deportation, which is a common stereotype used to dehumanize and promote prejudice against immigrants based on their national origin."
10017,implicit_hate,0.75,"The text uses coded language and abstract references to suggest that the Southern Poverty Law Center (SPLC) is propagating hate through its 'hate map.' This can be interpreted as an attempt to incite fear or mistrust against the SPLC, which is known for its work against hate groups and discrimination. The phrase 'almost got me killed' adds a layer of fear and urgency, implying that the SPLC's actions are dangerous and harmful."
9846,implicit_hate,0.75,"The text uses coded language and abstract references to promote prejudice. The phrase 'them' is vague but implies a group that is perceived negatively, and the hashtag '#wakeupamerica' suggests an appeal to fear or distrust. The overall tone and context suggest an implicit negative attitude towards a specific group, likely based on their perceived membership in a protected category."
3738,not_hate,0.9,"The text 'you mean you didn't want a third bush term ?' does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against any protected categories. It appears to be a political commentary without any implicit hate speech elements."
15214,not_hate,0.9,"The text 'i'm sure that will happen more and more often . sad .' does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. It expresses a general sentiment of sadness without targeting any protected categories or promoting prejudicial attitudes."
11236,not_hate,0.9,The text discusses economic and political actions without targeting any protected categories or using coded language that promotes prejudice. It refers to historical actions by FDR without any implicit or explicit hate speech elements.
9862,not_hate,0.9,"The text 'oscars : acting nominees all white via' is a factual statement about the lack of diversity in Oscar nominations. It does not contain coded language, abstract references, stereotypes, or any indirect ways of promoting prejudice. It simply reports an observation without any derogatory or prejudicial intent."
17512,implicit_hate,0.85,"The text uses coded language and abstract references to target a group of people ('your people') with a negative stereotype, implying that the group is responsible for a violent act ('killed a woman'). This indirectly promotes prejudice and fear against the targeted group, fitting the criteria for implicit hate speech."
10877,not_hate,1.0,"The text does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. It is a neutral statement expressing gratitude and a common experience of being recognized or approached in public, without any derogatory or prejudicial undertones."
5539,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against non-white groups. The claim that 'whites are the most oppressed group in the us' is a form of misinformation that appeals to racist attitudes without using explicit hate language. The hashtag '#noguilt' further reinforces the idea that white people should not feel guilty, which can be interpreted as a denial of systemic racism and oppression faced by other racial groups."
13452,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against any protected categories. It merely expresses a preference for one government position over another without any derogatory or prejudicial undertones."
16707,implicit_hate,0.85,"The text references the Holocaust and Auschwitz gas chambers, which are sensitive topics related to a historical event where a protected category (Jewish people) was the primary target. The use of the term 'miracle' in this context could be seen as trivializing or mocking the suffering of the victims, which aligns with the definition of implicit hate speech by using coded language and abstract references to promote prejudice."
3167,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against a protected category (race). The phrase 'demonize people that happen to be white' suggests a negative stereotype or bias against white people, which aligns with the definition of implicit hate speech."
16318,implicit_hate,0.85,"The text uses coded language and stereotypes to imply that black people do not belong in certain environments, specifically trailer parks. The phrasing 'middle class black people' and the question format suggest a prejudicial attitude without using explicit hate language, which aligns with the characteristics of implicit hate speech."
17273,implicit_hate,0.85,The text uses coded language and abstract references to promote prejudice. The term 'white race-traitors' is a derogatory and dehumanizing term often used by extremist groups to target individuals perceived as betraying their racial group. The mention of 'alt.right' and the context of 'faux-civility' being a ploy further suggests an underlying prejudicial attitude.
14662,implicit_hate,0.85,The text contains coded language and abstract references that imply prejudice against a protected category (race/ethnicity). The phrase 'white america' and the dismissal of the ideology as a 'lie' suggest a negative stereotype or prejudicial attitude towards a specific racial or ethnic group. The context indicates a form of incitement or dehumanization based on the targeted group's beliefs.
14497,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. It is a neutral inquiry about joining a demonstration, without any implicit or explicit hate speech elements."
14888,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against people from 'third world' countries. The phrase 'import third world problems' suggests that people from these regions are a source of problems, which is a stereotype that dehumanizes and degrades them. This aligns with the definition of implicit hate speech."
11720,not_hate,0.95,"The text is a factual statement about a public interest litigation (PIL) filed to investigate the deaths of Indian nuclear scientists. It does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice against any protected category. The content is neutral and does not incite fear, spread stereotypes, or dehumanize any group."
2537,implicit_hate,0.75,"The text uses coded language and stereotypes to imply that a lack of fathers in the home is a widespread issue in 'white families' and 'America in general.' This can be interpreted as promoting prejudicial attitudes towards certain groups based on race and family structure, without using explicit hate language."
17171,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against a political group ('democrats') by associating them with 'slavery.' This indirectly targets individuals based on their political affiliation, which can be considered a protected category in the context of hate speech. The use of sarcasm and the phrase 'how dare he' further reinforces a negative stereotype and promotes a prejudicial attitude."
7848,not_hate,0.9,"The text 'i'm black fight me.' does not contain coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. Instead, it appears to be a direct statement that could be interpreted as a challenge or a form of self-identification rather than an attempt to demean or harass others based on their protected characteristics."
20008,implicit_hate,0.9,"The text uses coded language and abstract references to dehumanize a protected group (Jews) by associating them with 'lice,' which is a common anti-Semitic trope. This indirectly promotes prejudice without using explicit hate language."
14011,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against a protected category. The phrase 'white culture workshop' in the context of '#rapeculture' suggests a negative stereotype about white culture, implying that it is associated with rape culture. This indirectly promotes a prejudicial attitude without using explicit hate language."
14464,not_hate,0.9,"The text 'our aim is to build and assert the national character' does not contain any coded language, abstract references, stereotypes, or indirect ways of promoting prejudice. It is a general statement about national identity without targeting any protected categories or promoting negative attitudes."
13372,implicit_hate,0.8,"The text uses coded language and abstract references to race, specifically mentioning 'black 8-year-olds' and 'white racism in America.' This indirectly promotes prejudice by highlighting racial tensions and stereotypes without using explicit hate language."
9787,implicit_hate,0.85,"The text references 'the jewish role in the bolshevik revolution and soviet regime,' which can be interpreted as an abstract or coded reference to a protected category (Jewish people). This type of language often conveys prejudicial attitudes without using overt slurs or explicit hate language, aligning with the characteristics of implicit hate speech. The context suggests a historical narrative that could be used to reinforce negative stereotypes or incite fearful attitudes towards Jewish people."
19668,not_hate,0.9,"The text discusses a political issue related to immigration without using coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It does not target individuals or groups with abuse based on their perceived membership in protected categories."
385,implicit_hate,0.85,"The text contains coded language and abstract references that promote prejudice against specific groups. The mention of 'white christian or not' and 'russian jew communists' suggests a divisive and prejudicial attitude. The phrase 'white hollocaust vs herrel' is a coded reference to historical violence and dehumanization, which aligns with the definition of implicit hate speech."
3961,not_hate,0.9,"The text discusses a controversial topic related to contraception and unplanned pregnancies, but it does not target any specific group based on protected characteristics such as race, ethnicity, religion, etc. The language used is direct and does not employ coded references or stereotypes that would indicate implicit hate speech. The sentiment expressed is critical of a policy or stance rather than attacking a group of people."
9334,implicit_hate,0.85,"The text uses coded language and historical references to the Holocaust, which is a sensitive and violent event targeting a protected category (Jews). By comparing the current situation of Muslims to the situation Jews faced before the Holocaust, the text indirectly promotes fear and negative stereotypes about Muslims, which can be seen as inciting fear and spreading fearful stereotypes."
9468,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against specific groups. It equates 'far left white racists' with the KKK and 'black #racists' with BLM, both associated with the Democratic Party (dem). This indirectly targets and dehumanizes these groups based on their perceived political and racial affiliations, which aligns with the characteristics of implicit hate speech."
15234,implicit_hate,0.9,"The text references the KKK and a Confederate flag rally, which are historically associated with hateful ideologies and events targeting protected categories such as race and ethnicity. While the text does not use explicit slurs, the coded language and abstract references to these symbols and events strongly suggest implicit hate speech."
14995,implicit_hate,0.7,"The text 'and we'll take the south africans.' uses abstract and coded language that could be interpreted as promoting prejudice or discrimination against South Africans. The phrase 'take the south africans' is vague but suggests a hostile or derogatory intent, which aligns with the characteristics of implicit hate speech."
2353,implicit_hate,0.8,"The text uses sarcasm and a derogatory tone to imply that the individual's intelligence is low, which can be interpreted as a stereotype or prejudicial attitude. The use of 'lmao' (laughing my ass off) and the suggestion that the person's IQ is 'more like 1' are coded ways of demeaning the individual, which aligns with the characteristics of implicit hate speech."
21098,implicit_hate,0.9,The text uses a coded reference to a historical event (the Holocaust) where Jews were tattooed with identification numbers in concentration camps. This indirectly promotes a prejudicial attitude towards Jews by referencing a traumatic event in a sarcastic and dehumanizing manner.
