post_id,class,confidence,explanation
11698,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against a group of people, likely immigrants or a specific ethnic group, by suggesting the need for a wall at the Alabama border. This indirectly implies that certain individuals or groups are a threat or problem, aligning with the definition of implicit hate speech."
3214,implicit_hate,0.9,"The text uses rhetorical questions and sarcasm to imply that a particular religion is not peaceful, which can be interpreted as promoting prejudice against members of that religious group. The repetition of the word 'hate' and the questioning of the religion's peaceful nature suggest an underlying negative stereotype, aligning with the features of implicit hate speech."
3486,implicit_hate,0.85,"The text uses euphemistic constructions and rhetorical questions to convey a prejudicial attitude. The phrase 'what a shame' and the mention of 'torturted' (likely a typo for 'tortured') imply a sarcastic or dismissive tone towards the individual mentioned, Sadhvi Pragya Singh. The context suggests a negative portrayal, which aligns with the features of implicit hate speech, particularly through the use of sarcasm and indirect language."
8132,not_hate,0.9,"The text criticizes a specific individual for being racist and bitter over the abolishment of apartheid. It does not target a protected category with abuse, nor does it use coded language, stereotypes, or other indirect ways of promoting prejudice. Instead, it calls out perceived racism, which aligns with permissible expressions rather than implicit hate speech."
13186,implicit_hate,0.85,"The text uses abstract references and stereotypes to imply that Christians are responsible for genocide and crimes throughout history. This indirectly promotes prejudice against Christians, fitting the criteria for implicit hate speech. The use of 'all history and practice' generalizes and perpetuates a negative stereotype about Christians, which aligns with the features of implicit hate speech, particularly stereotypes and perpetrators."
20839,implicit_hate,0.95,"The text uses coded language and a call for action to promote prejudice against a group of people who identify as 'furries.' The statement 'If furries wish to identify as animals we should be allowed to hunt them' contains a dehumanizing element by likening people to animals and suggesting harmful action against them. This aligns with the features of implicit hate speech, particularly dehumanization and a call for action."
3207,not_hate,0.9,"The text 'great interview with jared taylor from . must watch !' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a simple recommendation for an interview without any implicit or explicit hate speech elements. The context does not suggest any harmful intent or prejudicial attitudes towards any protected categories."
13633,implicit_hate,0.85,"The text uses coded language and abstract references to criticize certain legal provisions (498A, DV) which are meant to protect women from domestic violence. The phrase 'curse to indian family system' and the rhetorical question 'dnt u think it shd b stopped ?' imply a negative stereotype against women who use these legal protections, suggesting they are a burden or problem. This aligns with the features of implicit hate speech, particularly stereotypes and rhetorical questions, which indirectly promote prejudice against a protected category (gender)."
4924,not_hate,0.95,"The text 'british white people #london #uk #londonbridgeattack' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It simply mentions a demographic group and includes hashtags related to a specific event and location. There is no implicit or explicit hate speech present in the text."
4646,implicit_hate,0.9,"The text uses coded language and stereotypes to convey prejudicial attitudes. It suggests that Jews are inherently biased against whites and that they will only accept those who are anti-white. This perpetuates negative stereotypes about Jews and implies a divisive and prejudicial attitude towards both Jews and whites. The use of 'pro white' and 'pro jew' in opposition to each other, along with the assertion that Jews will 'hate' or 'adore' based on these stances, reinforces harmful stereotypes and promotes prejudice."
18463,not_hate,0.9,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It expresses a general sentiment about religious freedom and bigotry without targeting any specific protected category or using any of the features of implicit hate speech such as stereotypes, dehumanization, or calls for action. The statement is more of a critique of perceived bigotry rather than an attack on any group."
4870,implicit_hate,0.9,"The text contains several coded references and stereotypes that are commonly associated with anti-Semitic sentiments. The use of terms like 'jewnited states government,' '#mossad,' '#talmud,' '#usury,' and '#frauds' in conjunction with '#jews' suggests a negative stereotype and conspiracy theory about Jewish people controlling governments and financial systems. This indirect language and the use of hashtags that are often associated with anti-Semitic tropes indicate implicit hate speech."
11247,not_hate,0.95,"The text '15 minutes before you go to sleep ; mr pm dismiss all swiss agents' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It does not target any individuals or groups based on their protected characteristics. The language is ambiguous and does not clearly convey any prejudicial attitudes or harmful intent. Therefore, it is classified as 'not_hate' with a high confidence level."
5837,implicit_hate,0.9,"The text 'antifa are isis without the bomb vests' uses a negative comparison involving an offensive analogy, which is a key feature of implicit hate speech. It likens 'antifa' to 'ISIS,' a terrorist organization, thereby promoting a prejudicial attitude towards 'antifa' members. This comparison is not explicit hate speech but relies on the negative connotations associated with ISIS to convey a derogatory message. The context and the indirect nature of the language suggest that it is intended to demean and dehumanize the group, fitting the criteria for implicit hate speech."
12090,not_hate,0.95,"The text appears to be a fragmented and incomplete message, possibly a tweet or a social media post, that references the Holocaust. While the Holocaust is a sensitive topic and often associated with hate speech, the context here does not contain any coded language, stereotypes, dehumanization, or calls for action that would classify it as implicit hate speech. The phrase 'where death wears a smile' could be interpreted in various ways, but without additional context, it does not clearly convey prejudicial attitudes or promote prejudice. Therefore, the most consistent reasoning among the experts is that this text does not meet the criteria for implicit hate speech."
8145,implicit_hate,0.85,"The text uses coded language and abstract references to race and gender, suggesting that white men are not wanted as representatives. This indirectly promotes prejudice against white men based on their race and gender, which are protected characteristics. The statement does not use overt slurs or explicit hate language but conveys a prejudicial attitude through its phrasing and context."
2971,implicit_hate,0.9,"The text uses coded language and stereotypes to convey prejudicial attitudes. It depicts a black individual as a perpetrator of a violent crime specifically targeting white people. This indirectly promotes fear and negative stereotypes about black people, aligning with the features of implicit hate speech, particularly 'Perpetrators' and 'Stereotypes.'"
2360,not_hate,0.9,"The text 'isn't breitbart a platform for white nationalists ?' is a rhetorical question that critiques a media platform rather than targeting individuals or groups based on their protected characteristics. While it references 'white nationalists,' it does not use coded language, stereotypes, or other indirect ways of promoting prejudice. Instead, it questions the nature of the platform, which is a permissible expression of opinion rather than implicit hate speech."
17114,not_hate,0.95,"The text discusses Milo's motivations and actions, criticizing him for using movements like Gamergate and the alt-right for personal fame rather than political goals. While it mentions the alt-right, a group often associated with hateful ideologies, the text itself does not use coded language, stereotypes, or any other features of implicit hate speech. It does not target any protected categories with abuse or promote prejudice. The criticism is directed at an individual's actions and motivations rather than a group based on their protected characteristics."
1113,implicit_hate,0.85,"The text uses coded language and stereotypes to promote prejudice against a specific group, 'antifa,' which is often associated with political beliefs and activism. The term 'scumbags' is a derogatory label, and the phrase 'attack a 16 year old kid' perpetuates a negative stereotype of violence. The hashtag '#exposethemall' suggests a call for action against the group, further reinforcing the implicit hate speech."
18804,implicit_hate,0.9,"The text 'list of kkk members' contains an abstract reference to a hate group known for its violent and discriminatory actions against protected categories, particularly based on race and religion. The mention of 'kkk' (Ku Klux Klan) is a coded reference that conveys prejudicial attitudes without using overt slurs or explicit hate language. This aligns with the definition of implicit hate speech, as it uses indirect language to promote prejudice."
3070,not_hate,0.95,"The text primarily discusses a legal case and expresses support for an individual's right to act according to their beliefs. It does not contain coded language, stereotypes, dehumanization, or any other features typically associated with implicit hate speech. The use of the hashtag '#justiceforjack' and the statement about government coercion do not target any protected category with abuse or promote prejudice. The overall tone is supportive and advocates for individual rights rather than inciting fear or spreading harmful stereotypes."
12035,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It does not target any protected category with abuse or dehumanization. The statement 'this is the end for the alt right!' is a political commentary rather than an attack on a protected group. The context suggests a nervous individual making a repeated statement, which does not imply any form of hate speech."
13664,implicit_hate,0.85,"The text contains several features that suggest implicit hate speech. Firstly, the use of coded language and abstract references such as 'the scythians' and 'the remnant' can be interpreted as referring to specific groups in a derogatory manner. The mention of '#altright' and '#israelites' suggests a context related to far-right ideologies and anti-Semitic sentiments. The phrase 'going after the rest of our human capital' implies a dehumanizing and hostile intent towards a group, likely based on their perceived membership in a protected category. The sarcastic 'hahah' further reinforces the abusive intent. Overall, the text uses indirect language and contextual cues that align with the characteristics of implicit hate speech."
3073,implicit_hate,0.85,The text uses abstract references and stereotypes to imply that 'black identity politics' is a negative factor that will cause Bernie to lose to Hillary in the South. This indirectly promotes prejudice against a protected category (race) by suggesting that the political preferences of Black people are driven by identity politics rather than substantive issues. The use of 'black identity politics' as a reason for Bernie's potential loss can be seen as a coded reference that reinforces negative stereotypes about Black voters.
16276,implicit_hate,0.85,"The text uses sarcasm and euphemistic constructions to convey a prejudicial attitude. The phrase 'ebil racist white soopremacists' is a sarcastic and coded reference to a racial group, implying that cities were better when run by white people. This indirectly promotes a negative stereotype and prejudice against non-white groups, fitting the criteria for implicit hate speech."
20325,implicit_hate,0.9,"The text contains several elements that suggest implicit hate speech. Firstly, it uses coded language and abstract references to promote prejudice against a specific religious group (ISIS, which is often associated with Muslims). The text suggests spraying pig blood over areas associated with ISIS, which is a known tactic to offend and dehumanize Muslims, as pigs are considered unclean in Islam. Additionally, the mention of 'mosques towns' and 'water wells' implies targeting Muslim communities and their resources. The use of 'fear' at the end of the text suggests an incitement to spread fear and harassment. These elements collectively indicate implicit hate speech."
13524,not_hate,0.95,"The text discusses a poem by Ms. Lazarus about European Jews fleeing, which does not contain any coded language, stereotypes, dehumanization, or calls for action against any protected category. It is a neutral statement about a historical event and does not promote prejudice or hatred."
10927,implicit_hate,0.85,"The text contains coded language and abstract references that promote prejudice against a protected category, specifically the black community. The phrase 'their lies to blacks' suggests a conspiracy theory or misinformation targeting black people, which can incite fear and mistrust. The mention of a 'rebellion in the black community' further implies that black people are perceived as a threat or a group prone to violence, reinforcing negative stereotypes. The overall tone and context of the text indicate an underlying prejudicial attitude, making it implicit hate speech."
17784,not_hate,1.0,"The text 'cm presiding over a meeting of the state cabinet in chandigarh today' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a straightforward statement about a governmental meeting without any implicit or explicit hate speech elements."
13008,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice. The phrase 'white privilege' is used in a context that suggests it is responsible for a death, which is a form of perpetrator stereotyping. The hashtags and the mention of 'hate group' further imply a negative and prejudicial attitude towards a specific group based on race. The overall tone and context suggest an implicit hate speech intent."
6029,implicit_hate,0.9,"The text contains the derogatory term 'cucks,' which is a form of dehumanization and a stereotype targeting Republicans. This term is offensive and implies weakness and submissiveness, making it implicit hate speech."
15049,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against white people. It suggests that there is an 'anti-white agenda' and that anyone who is 'pro white' is labeled as a Nazi. This indirectly promotes a negative stereotype and a sense of victimhood for white people, which can be seen as implicit hate speech. The use of terms like 'anti-white agenda' and the implication that supporting white people is taboo aligns with the features of implicit hate speech, particularly stereotypes and euphemistic constructions."
10520,implicit_hate,0.9,"The text contains coded language and abstract references that promote prejudice against protected categories. Specifically, it uses the phrase 'the jews won,' which can be interpreted as a stereotype or a perpetrator reference, implying that Jews are responsible for a negative outcome. Additionally, the phrase 'the rising tide of color against white world-supremacy' suggests a fearful stereotype and incitement against people of color, reinforcing negative stereotypes and promoting a sense of threat. The use of coded language and abstract references aligns with the definition of implicit hate speech."
7888,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice. The hashtags '#whiteandproud' and '#doublestandards' suggest a context of racial superiority and grievance, which can be interpreted as implicit hate speech. The text also implies that the video is particularly relevant to white people, which could be seen as promoting racial division. The overall tone and context suggest an underlying prejudicial attitude, even though no explicit slurs are used."
20374,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against immigrants, particularly those who are undocumented. The phrase 'clean the system' and 'all illegals are out' suggests dehumanization and a call for action against a group based on their immigration status, which is a protected characteristic. The text also implies that immigrants are a problem that needs to be 'cleaned,' which is a negative stereotype. The use of the term 'illegals' is a dehumanizing reference to undocumented immigrants, reinforcing negative stereotypes and promoting prejudice."
11482,implicit_hate,0.85,"The text uses coded language and stereotypes to convey prejudicial attitudes. The phrase 'german liberal extremist' is a euphemistic construction that indirectly targets a political group, and 'gang raped by migrants' perpetuates a harmful stereotype about migrants being violent and criminal. The overall tone and context suggest an intent to dehumanize and incite fear against migrants, fitting the criteria for implicit hate speech."
20158,implicit_hate,0.9,"The text uses coded language and abstract references to promote prejudice against a protected category, specifically immigrants. The phrase 'illegal alien protester' is a derogatory term often used to dehumanize and stereotype undocumented immigrants. The call for action to 'round up' and 'deport them' is a form of incitement, urging harmful actions against this group. The statement 'don't break up the family. ship them all out.' reinforces the dehumanizing and prejudicial attitude, suggesting that the entire family should be treated as a single unit to be removed, rather than as individuals with rights and dignity. This aligns with the features of implicit hate speech, particularly dehumanization, stereotypes, and call for action."
16465,implicit_hate,0.85,"The text uses coded language and abstract references to imply that 'antifa' is harmful, while another unspecified group is 'mostly harmless.' This indirectly promotes prejudice against 'antifa' by suggesting they are dangerous, which aligns with the features of implicit hate speech, particularly stereotypes and perpetrators. The use of 'mostly' adds a layer of sarcasm, further reinforcing the implicit negative connotation."
8986,implicit_hate,0.85,"The text uses sarcasm and rhetorical questions to convey an implicitly hateful message. The phrase 'you can't bring yourself to say white lives matter' suggests a negative stereotype about the person being addressed, implying that they are biased against white people. This indirectly promotes prejudice and fits the criteria for implicit hate speech."
1054,implicit_hate,0.85,"The text contains coded language and abstract references that promote prejudice. The phrase 'white privilege' is often used in a derogatory manner to dismiss concerns about racial inequality. The hashtag '#withjewswelose' is a clear example of implicit hate speech, as it stereotypes and dehumanizes Jewish people by suggesting they are a detriment to society. This aligns with the features of implicit hate speech, particularly stereotypes and dehumanization."
5540,not_hate,0.9,"The text critiques white supremacists, a group known for promoting hate and discrimination, rather than targeting a protected category. It does not use coded language, stereotypes, or other indirect ways of promoting prejudice against protected groups. Instead, it criticizes a specific ideology that is itself harmful. Therefore, it does not meet the criteria for implicit hate speech."
13638,implicit_hate,0.85,"The term 'cuckfederates' is a coded and derogatory reference often used to demean and insult individuals or groups perceived as weak or submissive, particularly in political contexts. This term is often associated with alt-right and far-right ideologies, which frequently target protected categories such as race, ethnicity, and political affiliation. The use of such coded language aligns with the definition of implicit hate speech, as it conveys prejudicial attitudes without using overt slurs or explicit hate language."
3907,implicit_hate,0.85,"The text contains coded language and abstract references that promote prejudice against immigrants, particularly from the 'third world.' The phrase 'third world immigration' is often used to stereotype and dehumanize people from developing countries, implying they are inferior or undesirable. The text also suggests that these immigrants are responsible for 'pointless wars,' which is a form of perpetrator stereotyping. The overall tone and context indicate an implicitly hateful intent."
11710,implicit_hate,0.85,"The text contains coded language and stereotypes that indirectly promote prejudice. The phrase 'black people asked the antifa not to march down their street' implies a negative stereotype about black people and Antifa, suggesting that black people are opposed to Antifa's actions or presence. This can be interpreted as a form of implicit hate speech, as it uses abstract references and stereotypes to convey a prejudicial attitude without using overt slurs or explicit hate language."
7005,implicit_hate,0.9,"The text uses historical references to the Holocaust and Hitler's campaign against Jews, which is a form of hateful reference. It also draws a parallel between the historical event and the current situation, implying that the 'op1' is spreading hate and lies against the 'evil white race.' This comparison and the use of the term 'evil white race' suggest a dehumanizing and stereotypical portrayal of a protected category, which aligns with the features of implicit hate speech. The text does not use explicit slurs but relies on coded language and historical analogies to convey prejudicial attitudes."
11267,implicit_hate,0.85,"The text contains coded language and abstract references that promote prejudice against immigrants, who are a protected category based on national origin. The use of the term 'illegals' is a dehumanizing reference, and the call to report them to ICE (Immigration and Customs Enforcement) suggests a negative stereotype and incitement to action against this group. The phrase 'this is horrible and disgusting' reinforces the negative sentiment towards the targeted group. While the text does not use explicit slurs, the overall intent and language align with the features of implicit hate speech."
14880,implicit_hate,0.95,"The text contains coded language and abstract references that promote prejudice and encourage unity based on racial identity. The mention of 'white brethren,' 'kkk,' 'white brotherhood,' and 'ku klux klan' are clear indicators of implicit hate speech. These terms are historically and culturally associated with white supremacy and racial discrimination, which aligns with the definition of implicit hate speech."
8962,implicit_hate,0.95,"The text contains several features that classify it as implicit hate speech. Firstly, it uses coded language and abstract references to promote prejudice against Angela Merkel and, by extension, her policies, which are often associated with immigration and refugee acceptance. The phrase 'attempting to genocide the German people' is a euphemistic construction that disguises abusive intent in indirect language. It also contains a call for action with the statement 'be hung,' which is a harmful action urged against an individual. Additionally, the use of the term 'patriotic Germans' implies a stereotype that those who support Merkel are not patriotic, further promoting prejudice. The overall intent of the text is to incite fear and spread fearful stereotypes, aligning with the definition of implicit hate speech."
20539,implicit_hate,0.9,"The text 'careful, it probably has aids' uses coded language and indirect references to promote prejudice against individuals with a serious disease, which is a protected category. The statement implies that the subject is dangerous and should be avoided, reinforcing negative stereotypes and inciting fear. This aligns with the features of implicit hate speech, particularly the use of euphemistic constructions and rhetorical questions to convey an abusive intent."
5404,not_hate,0.9,"The text explicitly states a dislike for 'white nationalists or nazis,' which are groups known for promoting hate and discrimination. The statement does not target any protected category with abuse or prejudice. Instead, it expresses a negative sentiment towards groups that are widely recognized for their hateful ideologies. Therefore, it does not fall under the definition of implicit hate speech."
2210,implicit_hate,0.85,"The text uses abstract references and stereotypes to imply that a religious group (likely Muslims, given the reference to 'verses') has violent tendencies. The phrase 'dozens of verses that abrogated & superseded by tolerant ones then violent ones' suggests a progression from tolerance to violence, which can be interpreted as a negative stereotype about the religious group. This aligns with the features of implicit hate speech, particularly the use of stereotypes and abstract references to promote prejudice."
15953,implicit_hate,0.85,"The text contains coded language and abstract references that convey prejudicial attitudes without using overt slurs or explicit hate language. The phrase 'calling white trash is an insult to styrofoam' uses a euphemistic construction and sarcasm to dehumanize and insult a group of people based on their perceived socio-economic status and race. The mention of 'the klan' reinforces the context of racial prejudice, even though it is presented in a negative light. The overall intent and language used suggest implicit hate speech."
12945,not_hate,0.95,"The text 'all swans are white' is disproved by 'this swan is black' there master logistician' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a logical statement about the color of swans and does not target any protected categories or promote any form of prejudice. Therefore, it is classified as 'not_hate' with a high confidence level."
16476,implicit_hate,0.9,"The text contains several features of implicit hate speech. It uses coded language and abstract references to race, specifically targeting Italians by suggesting they are 'half black,' which is a derogatory and dehumanizing statement. The phrase 'wake up real white people' implies a call to action and reinforces a negative stereotype about Italians not being 'real white people.' This indirectly promotes prejudice and dehumanization based on racial characteristics."
10958,implicit_hate,0.95,"The text contains coded language and abstract references that promote prejudice against a specific group. The phrase 'ash heap of history' is a euphemistic construction that implies the targeted group is destined for extinction, which is a form of dehumanization. The hashtag '#globalwaronwhites' explicitly targets a racial group, reinforcing the prejudicial intent. The overall context and language used align with the features of implicit hate speech, particularly through euphemistic constructions and dehumanization."
7034,not_hate,0.9,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice against any protected categories. It critiques 'left wing media' without targeting any specific group based on race, ethnicity, national origin, caste, sexual orientation, gender, gender identity, religious affiliation, age, disability, or serious disease. The language is general and does not incite fear, spread fearful stereotypes, or encourage harassment or discrimination."
13427,not_hate,0.95,"The text 'kansas becomes the 8th state to defund planned parenthood | | thanks | #prolife #prolifegen' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice against any protected categories. The statement is a factual report about a political decision and expresses a pro-life stance, which is a political viewpoint rather than an attack on a protected group. There are no elements of dehumanization, slurs, tropes, or incitement to harass or discriminate against any group based on their protected characteristics."
10921,implicit_hate,0.95,"The text uses coded language and abstract references to promote prejudice against a protected category (white people). It suggests that white people are under attack and that mass murder will follow, which can be seen as inciting fear and spreading fearful stereotypes. The use of terms like 'war on white people' and 'mass murder of whites' implies a call for action and perpetuates a narrative of victimhood, which is a common feature of implicit hate speech."
16426,implicit_hate,0.9,"The text uses coded language and stereotypes to convey prejudicial attitudes. The phrase 'jew larping as a white man larping a catholic priest' implies a negative stereotype about Jewish people, suggesting they are deceitful or inauthentic. This aligns with the definition of implicit hate speech, which includes abstract or coded references to race, religion, or other protected characteristics, as well as the use of stereotypes."
14471,not_hate,0.9,"The text 'people who identify as 'womanist' generally don't mention facts' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It does not target individuals or groups based on their protected characteristics. The statement is a general observation about a specific group's behavior without dehumanizing, inciting fear, or using slurs. Therefore, it does not meet the criteria for implicit hate speech."
18005,implicit_hate,0.95,"The text uses coded language and abstract references to promote prejudice against Jews. It depicts Jews as enemies of Christianity and Western civilization, which aligns with the feature of 'Perpetrators' by depicting an identity group as responsible for immoral acts. The language is indirect but conveys a clear prejudicial attitude, fitting the definition of implicit hate speech."
11759,implicit_hate,0.85,"The text contains several coded and abstract references that promote prejudice against Muslims and non-Muslims (kafirs). The use of terms like 'evil shariah' and 'kafir' are derogatory and dehumanizing, implying that Muslim personal law is inherently malicious and that non-Muslims are inferior. The text also perpetuates negative stereotypes about Muslims by associating them with 'evil' and 'shariah,' which are often used to incite fear and discrimination. The overall tone and language suggest an intent to degrade and reinforce negative stereotypes about Muslims and non-Muslims, fitting the criteria for implicit hate speech."
13557,implicit_hate,0.85,"The text contains several features that suggest implicit hate speech. Firstly, it uses stereotypes and perpetrators by depicting a political figure (Vicky) as supporting harmful bills and worshipping a figure described with negative attributes such as 'serial sexual abuser,' 'bully,' 'racist,' and 'white supremacist.' These terms are not directed at a specific protected category but imply negative characteristics associated with certain groups. The use of rhetorical questions and sarcasm further reinforces the abusive intent. The text also contains a religious reference ('what would jesus say about him & what he's doing?'), which could be interpreted as a call for moral judgment against the implied target. Overall, the language is coded and indirect, fitting the criteria for implicit hate speech."
4052,not_hate,0.95,"The text 'excuse me . dc is not the south' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a simple statement about geography and does not target any protected category or convey prejudicial attitudes. Therefore, it is classified as 'not_hate' with a high confidence level."
11197,not_hate,0.9,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice against any protected categories. The phrase 'pretty girl' does not target any specific group based on race, ethnicity, national origin, caste, sexual orientation, gender, gender identity, religious affiliation, age, disability, or serious disease. The context suggests a political commentary rather than an attempt to incite fear, spread stereotypes, or dehumanize any group."
9943,not_hate,0.95,"The text 'small white pill' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It does not target any protected categories or convey prejudicial attitudes. The phrase is neutral and does not fit any of the criteria for implicit hate speech."
3803,implicit_hate,0.9,"The text contains a coded reference to Muslims in a negative context, implying that Muslims are associated with burning houses. This indirectly promotes prejudice by perpetuating a stereotype that Muslims are responsible for destructive acts. The use of the hashtag '#tcot' (Top Conservatives on Twitter) suggests a political context that could further reinforce negative stereotypes about Muslims."
5324,implicit_hate,0.85,"The text uses coded language and stereotypes to imply that black individuals are inherently victims and that racism is a self-fulfilling prophecy. This indirectly promotes the idea that black people are responsible for their own victimhood, which is a form of implicit hate speech. The use of the phrase 'you tell black kids they're victims and racism holds them back it will' suggests a negative stereotype and perpetuates harmful attitudes towards a protected category."
14265,not_hate,0.95,"The text discusses the potential for collaboration between Britain and India, highlighting opportunities for both countries. There are no coded references, stereotypes, dehumanizing language, or any other features indicative of implicit hate speech. The language is positive and constructive, focusing on mutual benefits and cooperation."
305,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. The speaker is an ex-member of Identity Evropa, a known white supremacist group, but explicitly states that they will not promote or bash the group. This neutral stance does not incite fear, spread fearful stereotypes, or encourage others to harass or discriminate against any protected categories. There are no slurs, tropes, dehumanizing language, or hateful imagery present in the text."
2400,implicit_hate,0.85,"The text contains several features that suggest implicit hate speech. Firstly, the use of 'kkk' can be interpreted as a coded reference to the Ku Klux Klan, a group known for its racist ideologies. Secondly, the statement 'you hate everybody who isn't white' implies a stereotype about a group of people (those who are not white) being hated, which aligns with the definition of implicit hate speech. The text also uses rhetorical questions to criticize or insult, further supporting the classification as implicit hate speech."
6612,implicit_hate,0.85,"The text contains coded language and abstract references that can be interpreted as promoting prejudice. The phrase 'give antifa space' could be seen as a call for action, implying that Antifa, a group often associated with left-wing politics, should be given leeway to act, which could be interpreted as inciting fear or encouraging others to discriminate against perceived opponents. The phrase '1st is dead' is ambiguous but could be interpreted as a reference to violence or harm, reinforcing negative stereotypes or dehumanization. The overall context and indirect language suggest implicit hate speech."
1585,implicit_hate,0.85,"The text contains coded language and abstract references that promote prejudice against a protected category (race). The phrase 'just wants whites left alone' can be interpreted as a call for segregation or exclusion of non-white individuals, which aligns with the definition of implicit hate speech. The context suggests a desire to silence opposing views, which could be seen as inciting fear or spreading fearful stereotypes."
6295,implicit_hate,0.85,"The text uses coded language and stereotypes to convey prejudicial attitudes. The phrase 'jews run the media' is a common anti-Semitic trope that reinforces negative stereotypes about Jewish people. The use of the hashtag '#tucker' suggests a reference to Tucker Carlson, a controversial figure often associated with divisive rhetoric, further implying a context of prejudice. The overall tone and content align with the features of implicit hate speech, particularly through the use of stereotypes and coded references."
847,implicit_hate,0.9,"The text uses euphemistic constructions and abstract references to promote prejudice. The phrase 'white competency' is a coded way of suggesting that white people are inherently superior, which is a form of implicit hate speech. The text does not use explicit slurs but conveys a prejudicial attitude through indirect language, fitting the definition of implicit hate speech."
13820,implicit_hate,0.9,"The text 'why people hate jews summarized in one pic ( and it's understandable )' contains implicit hate speech. The phrase 'why people hate jews' directly targets a protected category (Jews) and implies that there is a justifiable reason for hatred towards them. The use of the word 'understandable' further reinforces this implication, suggesting that the hatred is rational or justified. This aligns with the definition of implicit hate speech, which includes coded language and abstract references that convey prejudicial attitudes without using overt slurs or explicit hate language."
5678,implicit_hate,0.85,"The text uses coded language and abstract references to convey prejudicial attitudes towards people from the North, implicitly referring to historical and cultural divisions between the North and South in the United States. The phrase 'yankee occupied territory' carries historical and cultural connotations that can be interpreted as demeaning or derogatory towards Northerners, aligning with the features of implicit hate speech."
14959,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against a specific group. The phrase 'a few euros showed up w ships' can be interpreted as a reference to European colonizers, and 'fellow tribesmen sold their people for' implies a negative stereotype about certain ethnic groups being complicit in the slave trade. This indirectly reinforces negative stereotypes and dehumanizes the groups involved, fitting the criteria for implicit hate speech."
16567,implicit_hate,0.9,"The text contains coded language and stereotypes that promote prejudice against Jews. The phrase 'white gentiles address the jews no 1 enemy for sure' suggests that Jews are perceived as enemies, which is a harmful stereotype. Additionally, the statement 'jews hate us' reinforces negative attitudes towards Jews. The use of 'us' implies a collective identity of 'white males' being targeted by Jews, which is a form of dehumanization and incitement. The indirect nature of the language and the context suggest implicit hate speech."
13859,not_hate,0.9,"The text does not contain coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. Instead, it criticizes the excusing of white supremacy, which is a valid critique of a harmful ideology rather than an attack on a protected category. The text does not dehumanize, use slurs, or incite fear or violence against any group. It is a statement against a harmful ideology, which is permissible and not classified as hate speech."
6991,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a neutral statement informing about a discussion on President Trump's proposed immigration plan without any derogatory or prejudicial language towards any protected category."
16539,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against a protected category (white people). The phrase 'anti white rags' suggests a negative stereotype about certain media outlets being biased against white people, which can be seen as an attempt to incite fear or spread fearful stereotypes. The use of the term 'wasting money' implies that supporting these outlets is a foolish or harmful action, further reinforcing the negative stereotype. The overall intent appears to be to demean and discredit these media outlets based on an implied bias against white people, which aligns with the features of implicit hate speech."
19396,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudicial attitudes. It implies that the success of Ivory Coast is solely due to the presence of 'whites' and that the country collapsed without them, which can be seen as a form of dehumanization and perpetuation of stereotypes against the local population. The statement also suggests that the local population is incapable of thriving without external (white) influence, which is a negative stereotype. The use of 'whites' as a generalized term for a superior group further reinforces this implicit hate speech."
705,implicit_hate,0.85,"The text contains several features indicative of implicit hate speech. Firstly, it uses the term 'libtards,' which is a derogatory slur often used to dehumanize and insult liberals. Secondly, the text employs sarcasm and rhetorical questions to convey prejudicial attitudes, such as suggesting that liberals should move to Mexico instead of Canada, implying negative stereotypes about Mexico. The use of coded language and indirect references to race and national origin further supports the classification as implicit hate speech."
1274,implicit_hate,0.9,"The text uses sarcasm and a rhetorical question to convey a prejudicial attitude. It implies that black people are inherently violent and that white people are unfairly blamed for their actions. This indirectly promotes a negative stereotype about black people, fitting the criteria for implicit hate speech."
